,WELLNUM,DEPTH,DTC,DTS,BS,CALI,DEN,DENC,GR,NEU,PEF,RDEP,RMED,ROP,PHIF,SW,VSH
252364,7,618.4383,,,36.0,,,,4.3,,,,,,,,
252365,7,618.7664,,,36.0,,,,3.8,,,,,,,,
252366,7,619.0945,,,36.0,,,,4.3,,,,,,,,
252367,7,619.4225,,,36.0,,,,4.6,,,,,,,,
252368,7,619.7507,,,36.0,,,,4.6,,,,,,,,
252369,7,620.0787,,,36.0,,,,4.3,,,,,,,,
252370,7,620.4068,,,36.0,,,,3.8,,,,,,,,
252371,7,620.7349,,,36.0,,,,4.1,,,,,,,,
252372,7,621.063,,,36.0,,,,4.3,,,,,,,,
252373,7,621.3911,,,36.0,,,,5.2,,,,,,,,
252374,7,621.7192,,,36.0,,,,5.7,,,,,,,,
252375,7,622.0472,,,36.0,,,,5.3,,,,,,,,
252376,7,622.3753,,,36.0,,,,4.6,,,,,,,,
252377,7,622.7034,,,36.0,,,,3.5,,,,,,,,
252378,7,623.0315,,,36.0,,,,4.5,,,,,,,,
252379,7,623.3596,,,36.0,,,,5.1,,,,,,,,
252380,7,623.6877,,,36.0,,,,4.1,,,,,,,,
252381,7,624.0157,,,36.0,,,,4.0,,,,,,,,
252382,7,624.3438,,,36.0,,,,5.1,,,,,,,,
252383,7,624.6719,,,36.0,,,,5.7,,,,,,,,
252384,7,625.0,,,36.0,,,,,,,,,,,,
252385,7,625.3281,,,36.0,,,,,,,,,,,,
252386,7,625.6562,,,36.0,,,,,,,,,,,,
252387,7,625.9843,,,36.0,,,,,,,,,,,,
252388,7,626.3123,,,36.0,,,,,,,,,,,,
252389,7,626.6404,,,36.0,,,,,,,,,,,,
252390,7,626.9685,,,36.0,,,,,,,,,,,,
252391,7,627.2966,,,36.0,,,,,,,,,,,,
252392,7,627.6247,,,36.0,,,,,,,,,,,,
252393,7,627.9528,,,36.0,,,,,,,,,,,,
252394,7,628.2808,,,36.0,,,,,,,,,,,,
252395,7,628.6089,,,36.0,,,,,,,,,,,,
252396,7,628.937,,,36.0,,,,,,,,,,,,
252397,7,629.2651,,,36.0,,,,,,,,,,,,
252398,7,629.5932,,,36.0,,,,,,,,,,,,
252399,7,629.9213,,,36.0,,,,,,,,,,,,
252400,7,630.2493,,,36.0,,,,,,,,,,,,
252401,7,630.5775,,,36.0,,,,,,,,,,,,
252402,7,630.9055,,,36.0,,,,,,,,,,,,
252403,7,631.2336,,,36.0,,,,,,,,,,,,
252404,7,631.5617,,,36.0,,,,,,,,,,,,
252405,7,631.8898,,,36.0,,,,,,,,,,,,
252406,7,632.2178,,,36.0,,,,,,,,,,,,
252407,7,632.546,,,36.0,,,,,,,,,,,,
252408,7,632.874,,,36.0,,,,,,,,,,,,
252409,7,633.2021,,,36.0,,,,,,,,,,,,
252410,7,633.5302,,,36.0,,,,,,,,,,,,
252411,7,633.8583,,,36.0,,,,,,,,,,,,
252412,7,634.1863,,,36.0,,,,,,,,,,,,
252413,7,634.5145,,,36.0,,,,,,,,,,,,
252414,7,634.8425,,,36.0,,,,,,,,,,,,
252415,7,635.1706,,,36.0,,,,,,,,,,,,
252416,7,635.4987,,,36.0,,,,,,,,,,,,
252417,7,635.8268,,,36.0,,,,,,,,,,,,
252418,7,636.1548,,,36.0,,,,,,,,,,,,
252419,7,636.4829,,,36.0,,,,,,,,,,,,
252420,7,636.811,,,36.0,,,,,,,,,,,,
252421,7,637.1391,,,36.0,,,,5.7,,,,,,,,
252422,7,637.4672,,,36.0,,,,5.4,,,,,,,,
252423,7,637.7953,,,36.0,,,,5.7,,,,,,,,
252424,7,638.1234,,,36.0,,,,5.8,,,,,,,,
252425,7,638.4514,,,36.0,,,,5.6,,,,,,,,
252426,7,638.7795,,,36.0,,,,4.9,,,,,,,,
252427,7,639.1076,,,36.0,,,,4.6,,,,,,,,
252428,7,639.4357,,,36.0,,,,5.4,,,,,,,,
252429,7,639.7638,,,36.0,,,,6.3,,,,,,,,
252430,7,640.0919,,,36.0,,,,4.9,,,,,,,,
252431,7,640.4199,,,36.0,,,,2.6,,,,,,,,
252432,7,640.748,,,36.0,,,,2.6,,,,,,,,
252433,7,641.0761,,,36.0,,,,3.3,,,,,,,,
252434,7,641.4042,,,36.0,,,,3.6,,,,,,,,
252435,7,641.7323,,,36.0,,,,4.1,,,,,,,,
252436,7,642.0604,,,36.0,,,,4.8,,,,,,,,
252437,7,642.3884,,,36.0,,,,4.4,,,,,,,,
252438,7,642.7166,,,36.0,,,,3.9,,,,,,,,
252439,7,643.0446,,,36.0,,,,3.8,,,,,,,,
252440,7,643.3727,,,36.0,,,,3.7,,,,,,,,
252441,7,643.7008,,,36.0,,,,3.9,,,,,,,,
252442,7,644.0289,,,36.0,,,,4.3,,,,,,,,
252443,7,644.3569,,,36.0,,,,4.4,,,,,,,,
252444,7,644.6851,,,36.0,,,,4.5,,,,,,,,
252445,7,645.0131,,,36.0,,,,4.2,,,,,,,,
252446,7,645.3412,,,36.0,,,,4.5,,,,,,,,
252447,7,645.6693,,,36.0,,,,4.9,,,,,,,,
252448,7,645.9974,,,36.0,,,,4.8,,,,,,,,
252449,7,646.3254,,,36.0,,,,4.5,,,,,,,,
252450,7,646.6536,,,36.0,,,,5.1,,,,,,,,
252451,7,646.9816,,,36.0,,,,4.7,,,,,,,,
252452,7,647.3097,,,36.0,,,,5.8,,,,,,,,
252453,7,647.6378,,,36.0,,,,6.5,,,,,,,,
252454,7,647.9659,,,36.0,,,,6.1,,,,,,,,
252455,7,648.2939,,,36.0,,,,5.2,,,,,,,,
252456,7,648.6221,,,36.0,,,,4.0,,,,,,,,
252457,7,648.9501,,,36.0,,,,4.8,,,,,,,,
252458,7,649.2782,,,36.0,,,,5.6,,,,,,,,
252459,7,649.6063,,,36.0,,,,5.3,,,,,,,,
252460,7,649.9344,,,36.0,,,,5.1,,,,,,,,
252461,7,650.2625,,,36.0,,,,4.7,,,,,,,,
252462,7,650.5906,,,36.0,,,,3.5,,,,,,,,
252463,7,650.9186,,,36.0,,,,3.4,,,,,,,,
252464,7,651.2467,,,36.0,,,,4.5,,,,,,,,
252465,7,651.5748,,,36.0,,,,4.9,,,,,,,,
252466,7,651.9029,,,36.0,,,,4.2,,,,,,,,
252467,7,652.231,,,36.0,,,,3.9,,,,,,,,
252468,7,652.5591,,,36.0,,,,3.7,,,,,,,,
252469,7,652.8871,,,36.0,,,,3.6,,,,,,,,
252470,7,653.2152,,,36.0,,,,4.4,,,,,,,,
252471,7,653.5433,,,36.0,,,,5.0,,,,,,,,
252472,7,653.8714,,,36.0,,,,4.7,,,,,,,,
252473,7,654.1995,,,36.0,,,,4.5,,,,,,,,
252474,7,654.5276,,,36.0,,,,4.0,,,,,,,,
252475,7,654.8557,,,36.0,,,,3.4,,,,,,,,
252476,7,655.1837,,,36.0,,,,3.9,,,,,,,,
252477,7,655.5118,,,36.0,,,,4.5,,,,,,,,
252478,7,655.8399,,,36.0,,,,4.6,,,,,,,,
252479,7,656.168,,,36.0,,,,4.9,,,,,,,,
252480,7,656.496,,,36.0,,,,4.1,,,,,,,,
252481,7,656.8242,,,36.0,,,,2.1,,,,,,,,
252482,7,657.1522,,,36.0,,,,2.6,,,,,,,,
252483,7,657.4803,,,36.0,,,,4.8,,,,,,,,
252484,7,657.8084,,,36.0,,,,5.0,,,,,,,,
252485,7,658.1365,,,36.0,,,,5.0,,,,,,,,
252486,7,658.4645,,,36.0,,,,5.0,,,,,,,,
252487,7,658.7927,,,36.0,,,,5.0,,,,,,,,
252488,7,659.1207,,,36.0,,,,5.0,,,,,,,,
252489,7,659.4488,,,36.0,,,,5.1,,,,,,,,
252490,7,659.7769,,,36.0,,,,5.3,,,,,,,,
252491,7,660.105,,,36.0,,,,4.9,,,,,,,,
252492,7,660.433,,,36.0,,,,4.5,,,,,,,,
252493,7,660.7612,,,36.0,,,,4.8,,,,,,,,
252494,7,661.0892,,,36.0,,,,5.4,,,,,,,,
252495,7,661.4173,,,36.0,,,,5.5,,,,,,,,
252496,7,661.7454,,,36.0,,,,5.9,,,,,,,,
252497,7,662.0735,,,36.0,,,,6.0,,,,,,,,
252498,7,662.4016,,,36.0,,,,6.5,,,,,,,,
252499,7,662.7297,,,36.0,,,,6.8,,,,,,,,
252500,7,663.0577,,,36.0,,,,5.8,,,,,,,,
252501,7,663.3858,,,36.0,,,,3.8,,,,,,,,
252502,7,663.7139,,,36.0,,,,3.5,,,,,,,,
252503,7,664.042,,,36.0,,,,1.9,,,,,,,,
252504,7,664.3701,,,36.0,,,,1.5,,,,,,,,
252505,7,664.6982,,,36.0,,,,1.7,,,,,,,,
252506,7,665.0262,,,36.0,,,,1.9,,,,,,,,
252507,7,665.3543,,,36.0,,,,1.9,,,,,,,,
252508,7,665.6824,,,36.0,,,,2.1,,,,,,,,
252509,7,666.0105,,,36.0,,,,2.2,,,,,,,,
252510,7,666.3386,,,36.0,,,,2.7,,,,,,,,
252511,7,666.6667,,,36.0,,,,3.0,,,,,,,,
252512,7,666.9948,,,36.0,,,,2.9,,,,,,,,
252513,7,667.3228,,,36.0,,,,2.8,,,,,,,,
252514,7,667.6509,,,36.0,,,,2.8,,,,,,,,
252515,7,667.979,,,36.0,,,,2.4,,,,,,,,
252516,7,668.3071,,,36.0,,,,2.3,,,,,,,,
252517,7,668.6352,,,36.0,,,,3.3,,,,,,,,
252518,7,668.9633,,,36.0,,,,5.2,,,,,,,,
252519,7,669.2913,,,36.0,,,,5.4,,,,,,,,
252520,7,669.6194,,,36.0,,,,5.4,,,,,,,,
252521,7,669.9475,,,36.0,,,,5.4,,,,,,,,
252522,7,670.2756,,,36.0,,,,5.6,,,,,,,,
252523,7,670.6037,,,36.0,,,,6.4,,,,,,,,
252524,7,670.9318,,,36.0,,,,6.6,,,,,,,,
252525,7,671.2598,,,36.0,,,,6.4,,,,,,,,
252526,7,671.588,,,36.0,,,,6.2,,,,,,,,
252527,7,671.916,,,36.0,,,,6.4,,,,,,,,
252528,7,672.2441,,,36.0,,,,7.5,,,,,,,,
252529,7,672.5722,,,36.0,,,,7.9,,,,,,,,
252530,7,672.9003,,,36.0,,,,7.2,,,,,,,,
252531,7,673.2283,,,36.0,,,,4.3,,,,,,,,
252532,7,673.5565,,,36.0,,,,3.7,,,,,,,,
252533,7,673.8845,,,36.0,,,,3.9,,,,,,,,
252534,7,674.2126,,,36.0,,,,4.4,,,,,,,,
252535,7,674.5407,,,36.0,,,,4.8,,,,,,,,
252536,7,674.8688,,,36.0,,,,5.1,,,,,,,,
252537,7,675.1968,,,36.0,,,,5.3,,,,,,,,
252538,7,675.525,,,36.0,,,,6.0,,,,,,,,
252539,7,675.853,,,36.0,,,,6.1,,,,,,,,
252540,7,676.1811,,,36.0,,,,6.9,,,,,,,,
252541,7,676.5092,,,36.0,,,,6.3,,,,,,,,
252542,7,676.8373,,,36.0,,,,6.0,,,,,,,,
252543,7,677.1653,,,36.0,,,,7.0,,,,,,,,
252544,7,677.4934,,,36.0,,,,6.8,,,,,,,,
252545,7,677.8215,,,36.0,,,,6.7,,,,,,,,
252546,7,678.1496,,,36.0,,,,7.6,,,,,,,,
252547,7,678.4777,,,36.0,,,,9.3,,,,,,,,
252548,7,678.8058,,,36.0,,,,11.1,,,,,,,,
252549,7,679.1339,,,36.0,,,,11.0,,,,,,,,
252550,7,679.4619,,,36.0,,,,9.7,,,,,,,,
252551,7,679.79,,,36.0,,,,8.7,,,,,,,,
252552,7,680.1181,,,36.0,,,,6.9,,,,,,,,
252553,7,680.4462,,,36.0,,,,7.3,,,,,,,,
252554,7,680.7743,,,36.0,,,,6.6,,,,,,,,
252555,7,681.1024,,,36.0,,,,6.9,,,,,,,,
252556,7,681.4304,,,36.0,,,,7.5,,,,,,,,
252557,7,681.7585,,,36.0,,,,7.3,,,,,,,,
252558,7,682.0866,,,36.0,,,,8.1,,,,,,,,
252559,7,682.4147,,,26.0,,,,7.8,,,,,,,,
252560,7,682.7428,,,26.0,,,,7.6,,,,,,,,
252561,7,683.0709,,,26.0,,,,7.9,,,,,,,,
252562,7,683.3989,,,26.0,,,,8.5,,,,,,,,
252563,7,683.7271,,,26.0,,,,8.4,,,,,,,,
252564,7,684.0551,,,26.0,,,,8.5,,,,,,,,
252565,7,684.3832,,,26.0,,,,8.5,,,,,,,,
252566,7,684.7113,,,26.0,,,,8.8,,,,,,,,
252567,7,685.0394,,,26.0,,,,8.0,,,,,,,,
252568,7,685.3674,,,26.0,,,,7.6,,,0.3524,0.2928,,,,
252569,7,685.6956,,,26.0,,,,8.2,,,0.3349,0.9522,,,,
252570,7,686.0236,,,26.0,,,,8.5,,,0.5782,0.7888,,,,
252571,7,686.3517,,,26.0,,,,8.3,,,0.5768,0.8091,,,,
252572,7,686.6798,,,26.0,,,,9.1,,,0.4073,0.4316,,,,
252573,7,687.0079,,,26.0,,,,9.1,,,0.3428,0.8812,,,,
252574,7,687.3359,,,26.0,,,,9.8,,,0.4423,0.4134,,,,
252575,7,687.6641,,,26.0,,,,9.6,,,0.4683,0.3413,,,,
252576,7,687.9921,,,26.0,,,,10.5,,,0.4338,0.3562,,,,
252577,7,688.3202,,,26.0,,,,11.9,,,0.4449,0.3555,,,,
252578,7,688.6483,,,26.0,,,,14.2,,,0.4283,0.3882,,,,
252579,7,688.9764,,,26.0,,,,15.6,,,0.4665,0.325,,,,
252580,7,689.3044,,,26.0,,,,16.4,,,0.4741,0.3878,,,,
252581,7,689.6326,,,26.0,,,,16.9,,,0.8506,0.3904,,,,
252582,7,689.9606,,,26.0,,,,16.6,,,0.5082,0.3451,,,,
252583,7,690.2887,,,26.0,,,,14.6,,,0.4696,0.3794,,,,
252584,7,690.6168,,,26.0,,,,13.6,,,0.4465,0.4639,,,,
252585,7,690.9449,,,26.0,,,,14.4,,,0.4751,0.3696,,,,
252586,7,691.2729,,,26.0,,,,15.4,,,0.4603,0.3584,,,,
252587,7,691.6011,,,26.0,,,,16.9,,,0.4872,0.4027,,,,
252588,7,691.9291,,,26.0,,,,17.3,,,0.5136,0.3597,,,,
252589,7,692.2572,,,26.0,,,,18.0,,,0.5314,0.5035,,,,
252590,7,692.5853,,,26.0,,,,18.2,,,0.5508,0.6129,,,,
252591,7,692.9134,,,26.0,,,,17.0,,,0.5763,0.4144,,,,
252592,7,693.2415,,,26.0,,,,15.5,,,0.5569,0.369,,,,
252593,7,693.5696,,,26.0,,,,13.9,,,0.5446,0.3124,,,,
252594,7,693.8976,,,26.0,,,,13.1,,,0.5286,0.4819,,,,
252595,7,694.2257,,,26.0,,,,12.1,,,0.5033,0.2791,,,,
252596,7,694.5538,,,26.0,,,,12.1,,,0.4876,0.2383,,,,
252597,7,694.8819,,,26.0,,,,10.6,,,0.4698,0.2397,,,,
252598,7,695.21,,,26.0,,,,10.9,,,0.4756,0.2463,,,,
252599,7,695.5381,,,26.0,,,,10.9,,,0.5063,0.3933,,,,
252600,7,695.8661,,,26.0,,,,10.3,,,0.6294,0.6639,,,,
252601,7,696.1942,,,26.0,,,,10.7,,,0.6709,0.8471,,,,
252602,7,696.5223,,,26.0,,,,11.2,,,0.6375,0.9153,,,,
252603,7,696.8504,,,26.0,,,,11.2,,,0.6644,0.8675,,,,
252604,7,697.1785,,,26.0,,,,10.8,,,0.6529,0.8177,,,,
252605,7,697.5066,,,26.0,,,,11.2,,,0.6232,0.793,,,,
252606,7,697.8347,,,26.0,,,,11.1,,,0.614,0.6166,,,,
252607,7,698.1627,,,26.0,,,,10.7,,,0.6181,0.5621,,,,
252608,7,698.4908,,,26.0,,,,11.1,,,0.6421,0.8132,,,,
252609,7,698.8189,,,26.0,,,,10.0,,,0.6844,0.7154,,,,
252610,7,699.147,,,26.0,,,,9.8,,,0.6889,0.823,,,,
252611,7,699.475,,,26.0,,,,9.6,,,0.7605,0.9247,,,,
252612,7,699.8032,,,26.0,,,,9.5,,,0.8283,1.084,,,,
252613,7,700.1312,,,26.0,,,,9.8,,,0.7154,1.034,,,,
252614,7,700.4593,,,26.0,,,,9.9,,,0.6578,0.6851,,,,
252615,7,700.7874,,,26.0,,,,9.9,,,0.5524,0.5173,,,,
252616,7,701.1155,,,26.0,,,,9.9,,,0.5106,0.3682,,,,
252617,7,701.4435,,,26.0,,,,9.2,,,0.4402,0.2964,,,,
252618,7,701.7717,,,26.0,,,,8.4,,,0.4464,0.2778,,,,
252619,7,702.0997,,,26.0,,,,8.0,,,0.4638,0.3031,,,,
252620,7,702.4278,,,26.0,,,,8.4,,,0.4445,0.3092,,,,
252621,7,702.7559,,,26.0,,,,8.2,,,0.4534,0.3024,,,,
252622,7,703.084,,,26.0,,,,7.8,,,0.5309,0.3977,,,,
252623,7,703.412,,,26.0,,,,7.9,,,0.5257,0.4339,,,,
252624,7,703.7402,,,26.0,,,,7.7,,,0.5363,0.3069,,,,
252625,7,704.0682,,,26.0,,,,8.3,,,0.5631,0.2686,,,,
252626,7,704.3963,,,26.0,,,,9.3,,,0.5759,0.3353,,,,
252627,7,704.7244,,,26.0,,,,9.7,,,0.53,0.3567,,,,
252628,7,705.0525,,,26.0,,,,10.3,,,0.5117,0.3267,,,,
252629,7,705.3806,,,26.0,,,,9.9,,,0.4918,0.3131,,,,
252630,7,705.7087,,,26.0,,,,10.1,,,0.5053,0.2973,,,,
252631,7,706.0367,,,26.0,,,,9.1,,,0.4805,0.3437,,,,
252632,7,706.3648,,,26.0,,,,8.5,,,0.4841,0.3625,,,,
252633,7,706.6929,,,26.0,,,,9.8,,,0.5015,0.3648,,,,
252634,7,707.021,,,26.0,,,,10.8,,,0.5132,0.3995,,,,
252635,7,707.3491,,,26.0,,,,10.7,,,0.5311,0.4022,,,,
252636,7,707.6772,,,26.0,,,,10.6,,,0.5886,0.4197,,,,
252637,7,708.0052,,,26.0,,,,10.4,,,0.5663,0.3908,,,,
252638,7,708.3333,,,26.0,,,,10.2,,,0.5692,0.4134,,,,
252639,7,708.6614,,,26.0,,,,9.8,,,0.5863,0.3283,,,,
252640,7,708.9895,,,26.0,,,,9.6,,,0.5457,0.3573,,,,
252641,7,709.3176,,,26.0,,,,9.3,,,0.5581,0.3904,,,,
252642,7,709.6457,,,26.0,,,,8.8,,,0.6107,0.411,,,,
252643,7,709.9738,,,26.0,,,,8.6,,,0.6006,0.3514,,,,
252644,7,710.3018,,,26.0,,,,8.4,,,0.5887,0.3776,,,,
252645,7,710.6299,,,26.0,,,,8.2,,,0.5696,0.3945,,,,
252646,7,710.958,,,26.0,,,,8.3,,,0.7646,0.6593,,,,
252647,7,711.2861,,,26.0,,,,8.5,,,0.5304,0.3144,,,,
252648,7,711.6142,,,26.0,,,,8.4,,,0.6225,0.5016,,,,
252649,7,711.9423,,,26.0,,,,7.3,,,0.5736,0.4094,,,,
252650,7,712.2703,,,26.0,,,,6.9,,,0.749,0.9101,,,,
252651,7,712.5984,,,26.0,,,,6.3,,,0.5012,0.2991,,,,
252652,7,712.9265,,,26.0,,,,6.5,,,0.49,0.4041,,,,
252653,7,713.2546,,,26.0,,,,5.6,,,0.4797,0.2663,,,,
252654,7,713.5827,,,26.0,,,,5.8,,,0.4771,0.2831,,,,
252655,7,713.9108,,,26.0,,,,6.5,,,0.4976,0.3827,,,,
252656,7,714.2388,,,26.0,,,,6.9,,,0.526,0.3187,,,,
252657,7,714.567,,,26.0,,,,7.4,,,0.4923,0.3975,,,,
252658,7,714.895,,,26.0,,,,7.2,,,0.4833,0.4102,,,,
252659,7,715.2231,,,26.0,,,,6.5,,,0.4912,0.3531,,,,
252660,7,715.5512,,,26.0,,,,6.7,,,0.517,0.406,,,,
252661,7,715.8793,,,26.0,,,,6.8,,,0.4877,0.4853,,,,
252662,7,716.2073,,,26.0,,,,7.2,,,0.4681,0.4919,,,,
252663,7,716.5355,,,26.0,,,,9.0,,,0.4746,0.4882,,,,
252664,7,716.8635,,,26.0,,,,12.7,,,0.5024,0.3517,,,,
252665,7,717.1916,,,26.0,,,,13.6,,,0.4843,0.3412,,,,
252666,7,717.5197,,,26.0,,,,13.6,,,0.4852,0.3173,,,,
252667,7,717.8478,,,26.0,,,,13.0,,,0.4457,0.3738,,,,
252668,7,718.1758,,,26.0,,,,10.4,,,0.4617,0.3374,,,,
252669,7,718.504,,,26.0,,,,9.3,,,0.4713,0.255,,,,
252670,7,718.832,,,26.0,,,,9.7,,,0.4594,0.269,,,,
252671,7,719.1601,,,26.0,,,,12.7,,,0.471,0.2482,,,,
252672,7,719.4882,,,26.0,,,,14.2,,,0.4627,0.2605,,,,
252673,7,719.8163,,,26.0,,,,14.3,,,0.4517,0.2316,,,,
252674,7,720.1443,,,26.0,,,,14.9,,,0.4544,0.2442,,,,
252675,7,720.4724,,,26.0,,,,15.5,,,0.4363,0.2408,,,,
252676,7,720.8005,,,26.0,,,,14.5,,,0.4343,0.2452,,,,
252677,7,721.1286,,,26.0,,,,14.2,,,0.4561,0.3044,,,,
252678,7,721.4567,,,26.0,,,,13.5,,,0.4223,0.2678,,,,
252679,7,721.7848,,,26.0,,,,13.4,,,0.4911,0.3993,,,,
252680,7,722.1129,,,26.0,,,,13.7,,,0.4573,0.4007,,,,
252681,7,722.4409,,,26.0,,,,14.1,,,0.4374,0.4535,,,,
252682,7,722.769,,,26.0,,,,14.9,,,0.5134,0.437,,,,
252683,7,723.0971,,,26.0,,,,15.9,,,0.4888,0.4395,,,,
252684,7,723.4252,,,26.0,,,,16.4,,,0.4544,0.4378,,,,
252685,7,723.7533,,,26.0,,,,16.7,,,0.4474,0.4066,,,,
252686,7,724.0814,,,26.0,,,,16.9,,,0.7924,1.2916,,,,
252687,7,724.4094,,,26.0,,,,17.1,,,0.7306,1.4206,,,,
252688,7,724.7375,,,26.0,,,,17.9,,,0.8377,1.2668,,,,
252689,7,725.0656,,,26.0,,,,18.3,,,0.6927,1.3555,,,,
252690,7,725.3937,,,26.0,,,,17.8,,,0.6304,0.6409,,,,
252691,7,725.7218,,,26.0,,,,16.9,,,0.4638,0.2604,,,,
252692,7,726.0499,,,26.0,,,,15.6,,,0.7015,0.4309,,,,
252693,7,726.3779,,,26.0,,,,13.8,,,0.7807,0.9416,,,,
252694,7,726.7061,,,26.0,,,,12.9,,,0.591,1.2761,,,,
252695,7,727.0341,,,26.0,,,,12.2,,,0.9574,0.4781,,,,
252696,7,727.3622,,,26.0,,,,11.5,,,0.7176,0.8825,,,,
252697,7,727.6903,,,26.0,,,,10.7,,,0.7373,1.558,,,,
252698,7,728.0184,,,26.0,,,,11.3,,,0.6262,1.0459,,,,
252699,7,728.3464,,,26.0,,,,12.0,,,0.5329,2.1559,,,,
252700,7,728.6746,,,26.0,,,,12.0,,,0.6795,0.9068,,,,
252701,7,729.0026,,,26.0,,,,12.3,,,0.6628,0.931,,,,
252702,7,729.3307,,,26.0,,,,12.4,,,0.6675,1.2015,,,,
252703,7,729.6588,,,26.0,,,,12.9,,,0.7114,1.5527,,,,
252704,7,729.9869,,,26.0,,,,13.3,,,0.8066,1.3854,,,,
252705,7,730.3149,,,26.0,,,,13.6,,,0.8659,1.2501,,,,
252706,7,730.6431,,,26.0,,,,13.4,,,0.9925,0.8856,,,,
252707,7,730.9711,,,26.0,,,,12.6,,,0.7687,1.1907,,,,
252708,7,731.2992,,,26.0,,,,11.5,,,0.7905,1.1963,,,,
252709,7,731.6273,,,26.0,,,,10.8,,,0.6681,0.8942,,,,
252710,7,731.9554,,,26.0,,,,10.4,,,0.6988,0.7934,,,,
252711,7,732.2834,,,26.0,,,,10.2,,,0.7061,0.6926,,,,
252712,7,732.6116,,,26.0,,,,10.6,,,0.636,0.7439,,,,
252713,7,732.9396,,,26.0,,,,11.0,,,0.7315,0.8387,,,,
252714,7,733.2677,,,26.0,,,,11.4,,,0.777,0.6849,,,,
252715,7,733.5958,,,26.0,,,,11.7,,,0.7268,1.0304,,,,
252716,7,733.9239,,,26.0,,,,12.1,,,0.6564,1.8236,,,,
252717,7,734.252,,,26.0,,,,12.6,,,0.753,1.2706,,,,
252718,7,734.5801,,,26.0,,,,12.5,,,0.7996,1.2538,,,,
252719,7,734.9081,,,26.0,,,,12.2,,,0.8389,0.9468,,,,
252720,7,735.2362,,,26.0,,,,11.2,,,0.7312,1.0105,0.0,,,
252721,7,735.5643,,,26.0,,,,10.5,,,0.7805,0.8201,2.1769,,,
252722,7,735.8924,,,26.0,,,,10.3,,,0.6868,0.9155,4.3539,,,
252723,7,736.2205,,,26.0,,,,9.8,,,0.6804,0.86,6.5308,,,
252724,7,736.5486,,,26.0,,,,8.9,,,0.6746,0.6827,9.5149,,,
252725,7,736.8766,,,26.0,,,,9.2,,,0.689,0.6692,12.499,,,
252726,7,737.2047,,,26.0,,,,8.5,,,0.6553,0.7457,15.4831,,,
252727,7,737.5328,,,26.0,,,,8.4,,,0.6157,0.7434,18.3916,,,
252728,7,737.8609,,,26.0,,,,8.3,,,0.6073,0.5618,21.3002,,,
252729,7,738.189,,,26.0,,,,9.2,,,0.5405,0.6125,24.2087,,,
252730,7,738.5171,,,26.0,,,,9.3,,,0.5782,0.6469,24.333,,,
