,WELLNUM,DEPTH,DTC,DTS,BS,CALI,DEN,DENC,GR,NEU,PEF,RDEP,RMED,ROP,PHIF,SW,VSH
131746,4,668.9633,,,,,,,4.497,,,,,,,,
131747,4,669.2913,,,,,,,4.1793,,,,,,,,
131748,4,669.6194,,,,,,,3.9954,,,,,,,,
131749,4,669.9475,,,,,,,3.9972,,,,,,,,
131750,4,670.2756,,,,,,,3.705,,,,,,,,
131751,4,670.6037,,,,,,,3.7137,,,,,,,,
131752,4,670.9318,,,,,,,3.6639,,,,,,,,
131753,4,671.2598,,,,,,,3.7031,,,,,,,,
131754,4,671.588,,,,,,,3.7478,,,,,,,,
131755,4,671.916,,,,,,,3.8164,,,,,,,,
131756,4,672.2441,,,,,,,3.48,,,,,,,,
131757,4,672.5722,,,,,,,3.1396,,,,,,,,
131758,4,672.9003,,,,,,,3.7139,,,,,,,,
131759,4,673.2283,,,,,,,3.9318,,,,,,,,
131760,4,673.5565,,,,,,,4.1789,,,,,,,,
131761,4,673.8845,,,,,,,4.2845,,,,,,,,
131762,4,674.2126,,,,,,,4.552,,,,,,,,
131763,4,674.5407,,,,,,,4.8006,,,,,,,,
131764,4,674.8688,,,,,,,4.903,,,,,,,,
131765,4,675.1968,,,,,,,5.0169,,,,,,,,
131766,4,675.525,,,,,,,5.5032,,,,,,,,
131767,4,675.853,,,,,,,5.204,,,,,,,,
131768,4,676.1811,,,,,,,5.0116,,,,,,,,
131769,4,676.5092,,,,,,,4.8749,,,,,,,,
131770,4,676.8373,,,,,,,5.2051,,,,,,,,
131771,4,677.1653,,,,,,,5.5613,,,,,,,,
131772,4,677.4934,,,,,,,5.3019,,,,,,,,
131773,4,677.8215,,,,,,,5.2184,,,,,,,,
131774,4,678.1496,,,,,,,5.6007,,,,,,,,
131775,4,678.4777,,,,,,,6.5748,,,,,,,,
131776,4,678.8058,,,,,,,6.9936,,,,,,,,
131777,4,679.1339,,,,,,,6.4414,,,,,,,,
131778,4,679.4619,,,,,,,4.9607,,,,,,,,
131779,4,679.79,,,,,,,4.4963,,,,,,,,
131780,4,680.1181,,,,,,,4.9861,,,,,,,,
131781,4,680.4462,,,,,,,5.5466,,,,,,,,
131782,4,680.7743,,,,,,,5.6724,,,,,,,,
131783,4,681.1024,,,,,,,5.5706,,,,,,,,
131784,4,681.4304,,,,,,,5.9061,,,,,,,,
131785,4,681.7585,,,,,,,5.5761,,,,,,,,
131786,4,682.0866,,,,,,,5.3548,,,,,,,,
131787,4,682.4147,,,,,,,5.3959,,,,,,,,
131788,4,682.7428,,,,,,,5.9901,,,,,,,,
131789,4,683.0709,,,,,,,5.6056,,,,,,,,
131790,4,683.3989,,,,,,,6.2072,,,,,,,,
131791,4,683.7271,,,,,,,6.0212,,,,,,,,
131792,4,684.0551,,,,,,,4.9617,,,,,,,,
131793,4,684.3832,,,,,,,3.6446,,,,,,,,
131794,4,684.7113,,,,,,,3.6631,,,,,,,,
131795,4,685.0394,,,,,,,4.3366,,,,,,,,
131796,4,685.3674,,,,,,,4.551,,,,,,,,
131797,4,685.6956,,,,,,,5.2775,,,,,,,,
131798,4,686.0236,,,,,,,4.9558,,,,,,,,
131799,4,686.3517,,,,,,,4.1025,,,,,,,,
131800,4,686.6798,,,,,,,3.3987,,,,,,,,
131801,4,687.0079,,,,,,,3.0563,,,,,,,,
131802,4,687.3359,,,,,,,3.7609,,,,,,,,
131803,4,687.6641,,,,,,,4.3935,,,,,,,,
131804,4,687.9921,,,,,,,4.127,,,,,,,,
131805,4,688.3202,,,,,,,4.0287,,,,,,,,
131806,4,688.6483,,,,,,,4.2796,,,,,,,,
131807,4,688.9764,,,,,,,4.2187,,,,,,,,
131808,4,689.3044,,,,,,,5.2125,,,,,,,,
131809,4,689.6326,,,,,,,5.6055,,,,,,,,
131810,4,689.9606,,,,,,,5.2906,,,,,,,,
131811,4,690.2887,,,,,,,5.2465,,,,,,,,
131812,4,690.6168,,,,,,,5.5122,,,,,,,,
131813,4,690.9449,,,,,,,5.8269,,,,,,,,
131814,4,691.2729,,,,,,,5.8954,,,,,,,,
131815,4,691.6011,,,,,,,4.9762,,,,,,,,
131816,4,691.9291,,,,,,,5.9014,,,,,,,,
131817,4,692.2572,,,,,,,5.6648,,,,,,,,
131818,4,692.5853,,,,,,,7.6077,,,,,,,,
131819,4,692.9134,,,,,,,8.0105,,,,,,,,
131820,4,693.2415,,,,,,,6.9735,,,,,,,,
131821,4,693.5696,,,,,,,6.6074,,,,,,,,
131822,4,693.8976,,,,,,,6.6265,,,,,,,,
131823,4,694.2257,,,,,,,7.9272,,,,,,,,
131824,4,694.5538,,,,,,,7.3472,,,,,,,,
131825,4,694.8819,,,,,,,7.2194,,,,,,,,
131826,4,695.21,,,,,,,5.7016,,,,,,,,
131827,4,695.5381,,,,,,,6.4771,,,,,,,,
131828,4,695.8661,,,,,,,6.0705,,,,,,,,
131829,4,696.1942,,,,,,,5.0477,,,,,,,,
131830,4,696.5223,,,,,,,5.8853,,,,,,,,
131831,4,696.8504,,,,,,,6.3774,,,,,,,,
131832,4,697.1785,,,,,,,6.6274,,,,,,,,
131833,4,697.5066,,,,,,,5.9632,,,,,,,,
131834,4,697.8347,,,,,,,5.5276,,,,,,,,
131835,4,698.1627,,,,,,,5.1497,,,,,,,,
131836,4,698.4908,,,,,,,5.6359,,,,,,,,
131837,4,698.8189,,,,,,,6.7017,,,,,,,,
131838,4,699.147,,,,,,,8.9409,,,,,,,,
131839,4,699.475,,,,,,,10.7536,,,,,,,,
131840,4,699.8032,,,,,,,10.7726,,,,,,,,
131841,4,700.1312,,,,,,,11.1648,,,,,,,,
131842,4,700.4593,,,,,,,10.2654,,,,,,,,
131843,4,700.7874,,,,,,,10.954,,,,,,,,
131844,4,701.1155,,,,,,,10.2773,,,,,,,,
131845,4,701.4435,,,,,,,9.4842,,,,,,,,
131846,4,701.7717,,,,,,,10.2302,,,,,,,,
131847,4,702.0997,,,,,,,10.7551,,,,,,,,
131848,4,702.4278,,,,,,,9.7573,,,,,,,,
131849,4,702.7559,,,,,,,8.5899,,,,,,,,
131850,4,703.084,,,,,,,6.9963,,,,,,,,
131851,4,703.412,,,,,,,7.5906,,,,,,,,
131852,4,703.7402,,,,,,,8.6876,,,,,,,,
131853,4,704.0682,,,,,,,7.9101,,,,,,,,
131854,4,704.3963,,,,,,,6.9308,,,,,,,,
131855,4,704.7244,,,,,,,7.2318,,,,,,,,
131856,4,705.0525,,,,,,,7.6163,,,,,,,,
131857,4,705.3806,,,,,,,7.3879,,,,,,,,
131858,4,705.7087,,,,,,,7.1725,,,,,,,,
131859,4,706.0367,,,,,,,6.4038,,,,,,,,
131860,4,706.3648,,,,,,,6.496,,,,,,,,
131861,4,706.6929,,,,,,,7.4003,,,,,,,,
131862,4,707.021,,,,,,,7.1921,,,,,,,,
131863,4,707.3491,,,,,,,7.9209,,,,,,,,
131864,4,707.6772,,,,,,,7.1903,,,,,,,,
131865,4,708.0052,,,,,,,8.0226,,,,,,,,
131866,4,708.3333,,,,,,,8.7692,,,,,,,,
131867,4,708.6614,,,,,,,7.9545,,,,,,,,
131868,4,708.9895,,,,,,,6.5386,,,,,,,,
131869,4,709.3176,,,,,,,5.8038,,,,,,,,
131870,4,709.6457,,,,,,,6.3496,,,,,,,,
131871,4,709.9738,,,,,,,6.8183,,,,,,,,
131872,4,710.3018,,,,,,,7.4363,,,,,,,,
131873,4,710.6299,,,,,,,7.9091,,,,,,,,
131874,4,710.958,,,,,,,7.7104,,,,,,,,
131875,4,711.2861,,,,,,,7.4605,,,,,,,,
131876,4,711.6142,,,,,,,7.1168,,,,,,,,
131877,4,711.9423,,,,,,,7.6963,,,,,,,,
131878,4,712.2703,,,,,,,7.8155,,,,,,,,
131879,4,712.5984,,,,,,,7.0061,,,,,,,,
131880,4,712.9265,,,,,,,5.8616,,,,,,,,
131881,4,713.2546,,,,,,,5.2653,,,,,,,,
131882,4,713.5827,,,,,,,5.8321,,,,,,,,
131883,4,713.9108,,,,,,,5.9039,,,,,,,,
131884,4,714.2388,,,,,,,6.9609,,,,,,,,
131885,4,714.567,,,,,,,7.7768,,,,,,,,
131886,4,714.895,,,,,,,7.7483,,,,,,,,
131887,4,715.2231,,,,,,,7.1714,,,,,,,,
131888,4,715.5512,,,,,,,6.6075,,,,,,,,
131889,4,715.8793,,,,,,,6.2942,,,,,,,,
131890,4,716.2073,,,,,,,7.2956,,,,,,,,
131891,4,716.5355,,,,,,,6.8812,,,,,,,,
131892,4,716.8635,,,,,,,6.6537,,,,,,,,
131893,4,717.1916,,,,,,,6.6692,,,,,,,,
131894,4,717.5197,,,,,,,7.1414,,,,,,,,
131895,4,717.8478,,,,,,,7.0084,,,,,,,,
131896,4,718.1758,,,,,,,7.4386,,,,,,,,
131897,4,718.504,,,,,,,6.5885,,,,,,,,
131898,4,718.832,,,,,,,5.7563,,,,,,,,
131899,4,719.1601,,,,,,,5.9116,,,,,,,,
131900,4,719.4882,,,,,,,5.4566,,,,,,,,
131901,4,719.8163,,,,,,,7.1825,,,,,,,,
131902,4,720.1443,,,,,,,8.8844,,,,,,,,
131903,4,720.4724,,,,,,,8.1606,,,,,,,,
131904,4,720.8005,,,,,,,7.4539,,,,,,,,
131905,4,721.1286,,,,,,,8.188,,,,,,,,
131906,4,721.4567,,,,,,,8.3602,,,,,,,,
131907,4,721.7848,,,,,,,7.6308,,,,,,,,
131908,4,722.1129,,,,,,,7.3898,,,,,,,,
131909,4,722.4409,,,,,,,7.7842,,,,,,,,
131910,4,722.769,,,,,,,7.668,,,,,,,,
131911,4,723.0971,,,,,,,8.048,,,,,,,,
131912,4,723.4252,,,,,,,9.7657,,,,,,,,
131913,4,723.7533,,,,,,,12.1509,,,,,,,,
131914,4,724.0814,,,,,,,13.4909,,,,,,,,
131915,4,724.4094,,,,,,,14.5543,,,,,,,,
131916,4,724.7375,,,,,,,13.3463,,,,,,,,
131917,4,725.0656,,,,,,,12.0386,,,,,,,,
131918,4,725.3937,,,,,,,11.3396,,,,,,,,
131919,4,725.7218,,,,,,,8.253,,,,,,,,
131920,4,726.0499,,,,,,,4.8927,,,,,,,,
131921,4,726.3779,,,,,,,3.0669,,,,,,,,
131922,4,726.7061,,,,,,,2.2388,,,,,,,,
131923,4,727.0341,,,,,,,2.2074,,,,,,,,
131924,4,727.3622,,,,,,,1.9279,,,,,,,,
131925,4,727.6903,,,,,,,2.8416,,,,,,,,
131926,4,728.0184,,,,,,,3.394,,,,,,,,
131927,4,728.3464,,,,,,,4.4272,,,,,,,,
131928,4,728.6746,,,,,,,3.9763,,,,,,,,
131929,4,729.0026,,,,,,,3.9007,,,,,,,,
131930,4,729.3307,,,,,,,4.5945,,,,,,,,
131931,4,729.6588,,,,,,,4.9819,,,,,,,,
131932,4,729.9869,,,,,,,6.0667,,,,,,,,
131933,4,730.3149,,,,,,,6.0215,,,,,,,,
131934,4,730.6431,,,,,,,5.8048,,,,,,,,
131935,4,730.9711,,,,,,,6.7616,,,,,,,,
131936,4,731.2992,,,,,,,6.3279,,,,,,,,
131937,4,731.6273,,,26.0,,,,6.5358,,,,,,,,
131938,4,731.9554,,,26.0,,,,6.1382,,,,,,,,
131939,4,732.2834,,,26.0,,,,6.4615,,,,,1.5,,,
131940,4,732.6116,,,26.0,,,,6.6368,,,,,1.6299,,,
131941,4,732.9396,,,26.0,,,,6.3228,,,,,1.7598,,,
131942,4,733.2677,,,26.0,,,,6.8676,,,,,1.8896,,,
131943,4,733.5958,,,26.0,,,,7.2794,,,,,2.2722,,,
131944,4,733.9239,,,26.0,,,,7.7865,,,,,2.6548,,,
131945,4,734.252,,,26.0,,,,7.7541,,,,,3.0374,,,
131946,4,734.5801,,,26.0,,,,7.7966,,,,,3.3568,,,
131947,4,734.9081,,,26.0,,,,8.5713,,,,,3.6763,,,
131948,4,735.2362,,,26.0,,,,8.9579,,,,,3.9957,,,
131949,4,735.5643,,,26.0,,,,9.6421,,,,,3.943,,,
131950,4,735.8924,,,26.0,,,,8.8284,,,,,3.8903,,,
131951,4,736.2205,,,26.0,,,,8.3518,,,,,3.8376,,,
131952,4,736.5486,,,26.0,,,,8.7338,,,,,3.8368,,,
131953,4,736.8766,,,26.0,,,,9.1093,,,,,3.836,,,
131954,4,737.2047,,,26.0,,,,10.0062,,,,,3.8351,,,
131955,4,737.5328,,,26.0,,,,10.9649,,,,,3.6222,,,
131956,4,737.8609,,,26.0,,,,10.9859,,,,,3.4093,,,
131957,4,738.189,,,26.0,,,,10.4167,,,,,3.1964,,,
131958,4,738.5171,,,26.0,,,,10.1753,,,,,3.3,,,
131959,4,738.8452,,,26.0,,,,10.8333,,,,,3.4037,,,
131960,4,739.1732,,,26.0,,,,10.4928,,,,,3.5074,,,
131961,4,739.5013,,,26.0,,,,9.4459,,,,,3.6357,,,
131962,4,739.8294,,,26.0,,,,9.2846,,,,,3.764,,,
131963,4,740.1575,,,26.0,,,,9.9873,,,,,3.8923,,,
131964,4,740.4855,,,26.0,,,,10.5742,,,,,4.0014,,,
131965,4,740.8137,,,26.0,,,,10.5837,,,,,4.1106,,,
131966,4,741.1417,,,26.0,,,,12.1082,,,,,4.2197,,,
131967,4,741.4698,,,26.0,,,,13.8845,,,0.7378,0.6473,10.0973,,,
131968,4,741.7979,,,26.0,,,,16.8246,,,0.8256,0.8086,15.9749,,,
131969,4,742.126,,,26.0,,,,19.482,,,0.9057,0.9504,21.8525,,,
131970,4,742.454,,,26.0,,,,21.0457,,,0.9406,1.0519,22.316,,,
131971,4,742.7822,,,26.0,,,,23.6154,,,0.9326,1.0164,22.7794,,,
131972,4,743.1102,,,26.0,,,,28.4867,,,0.904,0.9536,23.2428,,,
131973,4,743.4383,,,26.0,,,,29.0189,,,0.8644,0.8944,24.4746,,,
131974,4,743.7664,,,26.0,,,,28.8123,,,0.8367,0.8659,25.7064,,,
131975,4,744.0945,,,26.0,,,,28.9982,,,0.8106,0.8469,26.9383,,,
131976,4,744.4225,,,26.0,,,,28.7984,,,0.7728,0.8518,28.4688,,,
131977,4,744.7507,,,26.0,,,,30.4887,,,0.7506,0.8283,29.9993,,,
131978,4,745.0787,,,26.0,,,,32.3872,,,0.7451,0.8275,31.5298,,,
131979,4,745.4068,,,26.0,,,,30.8184,,,0.741,0.8308,32.2839,,,
131980,4,745.7349,,,26.0,,,,27.242,,,0.7253,0.8044,33.0379,,,
131981,4,746.063,,,26.0,,,,26.2077,,,0.6817,0.7368,33.792,,,
131982,4,746.3911,,,26.0,,,,24.6376,,,0.6133,0.6047,34.6592,,,
131983,4,746.7192,,,26.0,,,,21.1971,,,0.5344,0.4474,35.5263,,,
131984,4,747.0472,,,26.0,,,,17.714,,,0.4418,0.3312,36.3935,,,
131985,4,747.3753,,,26.0,,,,14.0326,,,0.3775,0.2911,37.1925,,,
131986,4,747.7034,,,26.0,,,,10.5921,,,0.339,0.2876,37.9915,,,
131987,4,748.0315,,,26.0,,,,9.1904,,,0.3166,0.2949,38.7904,,,
131988,4,748.3596,,,26.0,,,,7.7204,,,0.2751,0.2944,39.1569,,,
131989,4,748.6877,,,26.0,,,,6.2504,,,0.2705,0.2907,39.5235,,,
131990,4,749.0157,,,26.0,,,,6.3427,,,0.2682,0.2806,39.89,,,
131991,4,749.3438,,,26.0,,,,6.5347,,,0.2689,0.2702,39.8891,,,
131992,4,749.6719,,,26.0,,,,6.2243,,,0.2726,0.2601,39.8883,,,
131993,4,750.0,,,26.0,,,,5.7979,,,0.2754,0.2567,39.8875,,,
131994,4,750.3281,,,26.0,,,,5.9025,,,0.2816,0.2567,39.9301,,,
131995,4,750.6562,,,26.0,,,,5.4188,,,0.2916,0.2566,39.9727,,,
131996,4,750.9843,,,26.0,,,,6.443,,,0.2959,0.2616,40.0153,,,
131997,4,751.3123,,,26.0,,,,8.636,,,0.3006,0.2678,40.0105,,,
131998,4,751.6404,,,26.0,,,,8.7715,,,0.3124,0.2766,40.0056,,,
131999,4,751.9685,,,26.0,,,,9.3114,,,0.3281,0.2826,40.0008,,,
132000,4,752.2966,,,26.0,,,,8.649,,,0.349,0.2832,40.021,,,
132001,4,752.6247,,,26.0,,,,9.3032,,,0.3725,0.2857,40.0412,,,
132002,4,752.9528,,,26.0,,,,9.4534,,,0.4021,0.2931,40.0615,,,
132003,4,753.2808,,,26.0,,,,10.798,,,0.4516,0.3215,40.0782,,,
132004,4,753.6089,,,26.0,,,,14.1095,,,0.5247,0.3853,40.095,,,
132005,4,753.937,,,26.0,,,,15.61,,,0.6238,0.4962,40.1118,,,
132006,4,754.2651,,,26.0,,,,17.1447,,,0.7586,0.7015,40.881,,,
132007,4,754.5932,,,26.0,,,,19.3142,,,0.8949,1.0055,41.6502,,,
132008,4,754.9213,,,26.0,,,,19.1114,,,0.9691,1.1177,42.4193,,,
132009,4,755.2493,,,26.0,,,,21.2615,,,0.9957,1.0636,43.6746,,,
132010,4,755.5775,,,26.0,,,,20.9958,,,1.0363,1.0496,44.9298,,,
132011,4,755.9055,,,26.0,,,,20.0413,,,1.0904,1.1126,46.185,,,
132012,4,756.2336,,,26.0,,,,23.3537,,,1.1743,1.2033,45.6436,,,
132013,4,756.5617,,,26.0,,,,25.1204,,,1.26,1.3669,45.1021,,,
132014,4,756.8898,,,26.0,,,,26.3256,,,1.3343,1.5237,44.5606,,,
132015,4,757.2178,,,26.0,,,,27.7389,,,1.396,1.6464,42.0488,,,
132016,4,757.546,,,26.0,,,,26.9644,,,1.4769,1.7517,39.5369,,,
132017,4,757.874,,,26.0,,,,25.6146,,,1.5644,1.8961,37.025,,,
132018,4,758.2021,,,26.0,,,,24.6898,,,1.6687,2.0479,33.9798,,,
132019,4,758.5302,,,26.0,,,,23.0246,,,1.7283,2.1402,30.9345,,,
132020,4,758.8583,,,26.0,,,,24.8794,,,1.7661,2.0706,27.8892,,,
132021,4,759.1863,,,26.0,,,,25.2227,,,1.7942,1.9953,26.8804,,,
132022,4,759.5145,,,26.0,,,,25.9783,,,1.7989,1.928,25.8715,,,
132023,4,759.8425,,,26.0,,,,25.202,,,1.7937,1.849,24.8627,,,
132024,4,760.1706,,,26.0,,,,25.3191,,,1.8353,1.8833,24.5221,,,
132025,4,760.4987,,,26.0,,,,25.6795,,,1.8507,1.9203,24.1815,,,
132026,4,760.8268,,,26.0,,,,25.2188,,,1.9153,1.995,23.8409,,,
132027,4,761.1548,,,26.0,,,,24.0904,,,1.9809,2.0579,23.8269,,,
132028,4,761.4829,,,26.0,,,,24.1475,,,2.0197,2.1062,23.8128,,,
132029,4,761.811,,,26.0,,,,25.1062,,,2.0438,2.1279,23.7988,,,
132030,4,762.1391,,,26.0,,,,25.1657,,,2.0448,2.1361,24.522,,,
132031,4,762.4672,,,26.0,,,,25.3442,,,2.0688,2.1222,25.2452,,,
132032,4,762.7953,,,26.0,,,,25.1677,,,2.0725,2.1343,25.9684,,,
132033,4,763.1234,,,26.0,,,,24.697,,,2.0725,2.1398,26.9519,,,
132034,4,763.4514,,,26.0,,,,24.5836,,,2.065,2.0812,27.9353,,,
132035,4,763.7795,,,26.0,,,,22.8489,,,2.0719,2.0726,28.9188,,,
132036,4,764.1076,,,26.0,,,,23.02,,,2.1117,2.1135,29.7529,,,
132037,4,764.4357,,,26.0,,,,24.0002,,,2.134,2.1426,30.5871,,,
132038,4,764.7638,,,26.0,,,,23.8191,,,2.105,2.1093,31.4213,,,
132039,4,765.0919,,,26.0,,,,23.6719,,,2.0874,2.0631,32.0806,,,
132040,4,765.4199,,,26.0,,,,24.0268,,,2.0885,1.9669,32.74,,,
132041,4,765.748,,,26.0,,,,23.9679,,,2.0725,1.9008,33.3994,,,
132042,4,766.0761,,,26.0,,,,23.3778,,,2.0704,1.8845,33.7556,,,
132043,4,766.4042,,,26.0,,,,23.2799,,,2.0907,1.9219,34.1118,,,
132044,4,766.7323,,,26.0,,,,23.3491,,,2.0987,2.0364,34.468,,,
132045,4,767.0604,,,26.0,,,,23.2405,,,2.1044,2.0094,34.5521,,,
132046,4,767.3884,,,26.0,,,,22.9602,,,2.0975,1.9782,34.6362,,,
132047,4,767.7166,,,26.0,,,,22.5276,,,2.1,1.9286,34.7203,,,
132048,4,768.0446,,,26.0,,,,21.8796,,,2.0821,1.9386,35.149,,,
132049,4,768.3727,,,26.0,,,,19.9229,,,2.1371,2.0889,35.5777,,,
132050,4,768.7008,,,26.0,,,,19.6934,,,2.1891,2.2097,36.0064,,,
132051,4,769.0289,,,26.0,,,,18.8732,,,2.2104,2.2723,35.7629,,,
132052,4,769.3569,,,26.0,,,,19.2904,,,2.1804,2.2415,35.5193,,,
132053,4,769.6851,,,26.0,,,,21.4677,,,2.0791,2.0856,35.2758,,,
132054,4,770.0131,,,26.0,,,,22.9561,,,2.0166,1.9737,35.254,,,
132055,4,770.3412,,,26.0,,,,22.8893,,,1.9011,1.8477,35.2322,,,
132056,4,770.6693,,,26.0,,,,23.3266,,,1.8336,1.8502,35.2104,,,
132057,4,770.9974,,,26.0,,,,23.0459,,,1.8037,1.891,35.1064,,,
132058,4,771.3254,,,26.0,,,,23.1633,,,1.7837,1.8625,35.0023,,,
132059,4,771.6536,,,26.0,,,,22.9968,,,1.7361,1.7303,34.8982,,,
132060,4,771.9816,,,26.0,,,,22.4556,,,1.7005,1.6107,34.7522,,,
132061,4,772.3097,,,26.0,,,,23.2748,,,1.7075,1.5447,34.6063,,,
132062,4,772.6378,,,26.0,,,,23.3511,,,1.8542,1.6843,34.4603,,,
132063,4,772.9659,,,26.0,,,,23.0257,,,2.022,1.8879,34.0542,,,
132064,4,773.2939,,,26.0,,,,23.3694,,,2.0507,1.9331,33.6481,,,
132065,4,773.6221,,,26.0,,,,23.454,,,2.0431,1.9353,33.2421,,,
132066,4,773.9501,,,26.0,,,,23.3934,,,2.0283,1.882,32.6902,,,
132067,4,774.2782,,,26.0,,,,23.9219,,,2.0469,1.9946,32.1383,,,
132068,4,774.6063,,,26.0,,,,24.3637,,,2.0227,1.8817,31.5864,,,
132069,4,774.9344,,,26.0,,,,24.2708,,,2.0255,1.9772,31.0862,,,
132070,4,775.2625,,,26.0,,,,25.2537,,,2.0415,1.9812,30.586,,,
132071,4,775.5906,,,26.0,,,,25.6502,,,1.9639,1.8157,30.0858,,,
132072,4,775.9186,,,26.0,,,,24.6384,,,1.9835,1.9508,29.4669,,,
132073,4,776.2467,,,26.0,,,,24.8319,,,2.0229,2.0658,28.848,,,
132074,4,776.5748,,,26.0,,,,26.5803,,,2.0291,2.0827,28.2292,,,
132075,4,776.9029,,,26.0,,,,26.6897,,,2.038,2.1119,27.6317,,,
132076,4,777.231,,,26.0,,,,26.8902,,,2.0469,2.1596,27.0343,,,
132077,4,777.5591,,,26.0,,,,27.3254,,,2.0649,2.231,26.4368,,,
132078,4,777.8871,,,26.0,,,,27.1623,,,2.1006,2.271,26.3812,,,
132079,4,778.2152,,,26.0,,,,26.4153,,,2.1121,2.2863,26.3255,,,
132080,4,778.5433,,,26.0,,,,25.3891,,,2.1144,2.2873,26.2698,,,
132081,4,778.8714,,,26.0,,,,26.3618,,,2.1141,2.2756,25.9675,,,
132082,4,779.1995,,,26.0,,,,26.6054,,,2.1138,2.2638,25.6651,,,
132083,4,779.5276,,,26.0,,,,25.6818,,,2.0901,2.1903,25.3627,,,
132084,4,779.8557,,,26.0,,,,26.5699,,,2.0935,2.2178,24.2865,,,
132085,4,780.1837,,,26.0,,,,26.0815,,,2.0818,2.1678,23.2103,,,
132086,4,780.5118,,,26.0,,,,25.8906,,,2.07,2.0891,22.1341,,,
132087,4,780.8399,,,26.0,,,,25.6992,,,2.0497,1.9934,21.1715,,,
132088,4,781.168,,,26.0,,,,24.9808,,,2.0434,1.9301,20.2089,,,
