,WELLNUM,DEPTH,DTC,DTS,BS,CALI,DEN,DENC,GR,NEU,PEF,RDEP,RMED,ROP,PHIF,SW,VSH
95754,2,11026.58,110.91,191.9627,8.5,8.6719,2.265,0.0334,312.594,0.4997,0.0334,3.1107,4.1163,27.3438,,,1.0
95755,2,11026.9,110.758,192.7681,8.5,8.7031,2.2684,0.034,306.417,0.494,0.034,3.0589,3.9927,27.3489,,,1.0
95756,2,11027.23,110.605,193.5735,8.5,8.6875,2.271,0.034,304.369,0.4784,0.034,2.9612,3.6751,27.354,,,1.0
95757,2,11027.56,109.811,194.6283,8.5,8.6823,2.2728,0.0337,302.882,0.4577,0.0337,2.7123,3.0756,27.359,,,1.0
95758,2,11027.89,108.748,195.7883,8.5,8.6719,2.2732,0.033,301.325,0.4421,0.033,2.7572,2.7543,27.3639,,,1.0
95759,2,11028.21,107.684,196.9482,8.5,8.6719,2.2706,0.0308,302.084,0.435,0.0308,3.0025,4.1215,27.3687,,,1.0
95760,2,11028.54,107.067,197.996,8.5,8.6719,2.2656,0.0262,299.93,0.4337,0.0262,3.8517,6.6763,27.3735,,,1.0
95761,2,11028.87,106.684,198.9848,8.5,8.6719,2.263,0.0216,297.902,0.4353,0.0216,3.68,5.2914,27.3785,,,1.0
95762,2,11029.2,106.301,199.9737,8.5,8.6719,2.2668,0.0204,295.102,0.4385,0.0204,3.4798,4.7527,27.3834,,,1.0
95763,2,11029.53,105.99,200.6562,8.5,8.6719,2.2744,0.0218,297.881,0.4431,0.0218,3.4312,4.6258,27.3884,,,1.0
95764,2,11029.86,105.726,201.1408,8.5,8.6719,2.282,0.024,296.263,0.4462,0.024,3.3662,4.4689,27.3686,,,1.0
95765,2,11030.18,105.462,201.6254,8.5,8.6719,2.2881,0.0257,296.571,0.4434,0.0257,3.2567,4.1464,27.3488,,,1.0
95766,2,11030.51,105.495,201.8285,8.5,8.6719,2.2927,0.0272,295.234,0.4346,0.0272,3.2681,4.0751,27.329,,,1.0
95767,2,11030.84,105.763,201.8098,8.5,8.6719,2.2958,0.0291,300.313,0.4275,0.0291,3.3706,4.2727,27.2699,,,1.0
95768,2,11031.17,106.03,201.7911,8.5,8.6719,2.2974,0.0312,302.623,0.4317,0.0312,3.3744,4.1911,27.2108,,,1.0
95769,2,11031.5,106.212,201.5925,8.5,8.6484,2.2972,0.0332,295.843,0.442,0.0332,3.3164,4.0178,27.1517,,,1.0
95770,2,11031.82,106.312,201.2219,8.5,8.625,2.2945,0.0346,288.199,0.4592,0.0346,3.2247,3.738,27.2207,,,1.0
95771,2,11032.15,106.412,200.8513,8.5,8.625,2.289,0.0355,283.003,0.4668,0.0355,3.117,3.4858,27.2897,,,1.0
95772,2,11032.48,106.57,200.4626,8.5,8.625,2.2808,0.0357,278.918,0.4653,0.0357,3.1013,3.3522,27.3587,,,1.0
95773,2,11032.81,106.796,200.0531,8.5,8.625,2.2708,0.0357,276.3,0.4658,0.0357,3.0365,3.1825,27.3636,,,1.0
95774,2,11033.14,107.021,199.6435,8.5,8.6719,2.2594,0.0365,274.579,0.4759,0.0365,2.9392,2.9415,27.3686,,,1.0
95775,2,11033.46,107.093,199.308,8.5,8.6484,2.2476,0.0389,271.591,0.4971,0.0389,2.9057,2.8258,27.3735,,,1.0
95776,2,11033.79,106.947,199.077,8.5,8.625,2.2358,0.042,270.199,0.51,0.042,3.0093,3.0964,27.3576,,,1.0
95777,2,11034.12,106.801,198.8459,8.5,8.625,2.2235,0.0433,266.976,0.511,0.0433,3.2298,3.6387,27.3416,,,1.0
95778,2,11034.45,106.615,198.7542,8.5,8.625,2.2118,0.0425,268.33,0.5058,0.0425,3.3659,3.8255,27.3256,,,1.0
95779,2,11034.78,106.359,198.9023,8.5,8.625,2.2027,0.0405,271.342,0.5031,0.0405,3.2955,3.6267,27.3388,,,1.0
95780,2,11035.11,106.104,199.0505,8.5,8.625,2.1971,0.0387,269.384,0.4998,0.0387,3.2187,3.4136,27.3521,,,1.0
95781,2,11035.43,105.887,199.2674,8.5,8.6484,2.1946,0.0374,267.666,0.493,0.0374,3.2253,3.3771,27.3653,,,1.0
95782,2,11035.76,105.753,199.6307,8.5,8.6719,2.1938,0.036,267.94,0.4888,0.036,3.1836,3.2781,27.3786,,,1.0
95783,2,11036.09,105.619,199.9941,8.5,8.6719,2.1931,0.033,272.646,0.4874,0.033,3.1683,3.1816,27.3918,,,1.0
95784,2,11036.42,105.572,200.3667,8.5,8.6719,2.1931,0.0281,274.666,0.4905,0.0281,3.2232,3.3043,27.4051,,,1.0
95785,2,11036.75,105.758,200.7643,8.5,8.6719,2.197,0.0237,270.877,0.4961,0.0237,3.2545,3.3467,27.3897,,,1.0
95786,2,11037.07,105.944,201.1618,8.5,8.625,2.2069,0.0231,270.645,0.5035,0.0231,3.1548,3.07,27.3744,,,1.0
95787,2,11037.4,106.105,201.52,8.5,8.625,2.2206,0.0266,264.261,0.5039,0.0266,3.0589,2.8936,27.359,,,1.0
95788,2,11037.73,106.178,201.7413,8.5,8.625,2.2311,0.0299,260.958,0.4923,0.0299,3.0848,2.9096,27.3664,,,1.0
95789,2,11038.06,106.252,201.9627,8.5,8.625,2.2336,0.0285,262.359,0.4721,0.0285,3.1468,2.9926,27.3737,,,1.0
95790,2,11038.39,106.305,202.1586,8.5,8.625,2.2281,0.0205,263.024,0.4569,0.0205,3.1234,2.9312,27.381,,,1.0
95791,2,11038.71,106.269,202.2347,8.5,8.625,2.2217,0.0112,264.474,0.4561,0.0112,3.1361,2.9191,27.3859,,,1.0
95792,2,11039.04,106.232,202.3108,8.5,8.625,2.224,0.0097,266.857,0.4663,0.0097,3.2256,3.0782,27.3909,,,1.0
95793,2,11039.37,106.215,202.3855,8.5,8.625,2.2357,0.0185,263.173,0.4703,0.0185,3.3706,3.3419,27.3958,,,1.0
95794,2,11039.7,106.335,202.451,8.5,8.625,2.2489,0.0316,256.031,0.4605,0.0316,3.6113,3.7204,27.4008,,,1.0
95795,2,11040.03,106.456,202.5165,8.5,8.625,2.2537,0.0404,259.037,0.4461,0.0404,3.8704,4.153,27.4058,,,1.0
95796,2,11040.35,106.587,202.5947,8.5,8.625,2.2458,0.0407,257.885,0.4385,0.0407,4.0932,4.4458,27.4107,,,1.0
95797,2,11040.68,106.835,202.8206,8.5,8.6719,2.2293,0.0352,263.219,0.4388,0.0352,4.039,4.4463,27.3909,,,1.0
95798,2,11041.01,107.084,203.0464,8.5,8.6719,2.211,0.0288,268.282,0.4465,0.0288,3.7518,3.8054,27.3712,,,1.0
95799,2,11041.34,107.354,203.2792,8.5,8.6719,2.1975,0.0252,272.781,0.4573,0.0252,3.6039,3.449,27.3514,,,1.0
95800,2,11041.67,108.319,203.7276,8.5,8.6719,2.1893,0.0238,275.143,0.4737,0.0238,3.6282,3.4334,27.3563,,,1.0
95801,2,11042.0,109.284,204.1759,8.5,8.625,2.1853,0.0221,268.679,0.4884,0.0221,3.7022,3.5675,27.3612,,,1.0
95802,2,11042.32,110.249,204.6243,8.5,8.625,2.1849,0.0189,254.7,0.4983,0.0189,3.7979,3.669,27.3661,,,1.0
95803,2,11042.65,110.832,205.2861,8.5,8.625,2.1894,0.0159,239.528,0.5019,0.0159,3.916,3.7932,27.3711,,,1.0
95804,2,11042.98,111.409,205.9516,8.5,8.625,2.1989,0.0161,231.046,0.5063,0.0161,4.0935,4.0194,27.376,,,1.0
95805,2,11043.31,111.986,206.6171,8.5,8.625,2.2099,0.0212,230.723,0.5146,0.0212,4.1619,4.1254,27.381,,,1.0
95806,2,11043.63,112.149,207.5037,8.5,8.625,2.2162,0.0295,233.027,0.5181,0.0295,4.1199,4.0269,27.3884,,,1.0
95807,2,11043.96,112.283,208.4055,8.5,8.6719,2.2141,0.038,238.737,0.5137,0.038,4.0488,3.8131,27.3959,,,1.0
95808,2,11044.29,112.417,209.3074,8.5,8.6719,2.2044,0.0441,247.97,0.5039,0.0441,4.0815,3.8863,27.4034,,,1.0
95809,2,11044.62,112.397,210.2892,8.5,8.6719,2.1891,0.0458,255.617,0.4991,0.0458,4.2211,4.1109,27.3811,,,1.0
95810,2,11044.95,112.358,211.281,8.5,8.6719,2.1716,0.0421,254.986,0.5035,0.0421,4.4052,4.5318,27.3588,,,1.0
95811,2,11045.28,112.319,212.2729,8.5,8.6719,2.159,0.0347,254.198,0.5107,0.0347,4.6244,4.9563,27.3365,,,1.0
95812,2,11045.6,112.213,213.1419,8.5,8.6719,2.1586,0.0274,253.256,0.5084,0.0274,4.938,5.4757,27.3414,,,1.0
95813,2,11045.93,112.095,213.9875,8.5,8.6719,2.1733,0.0221,245.731,0.4934,0.0221,5.0221,5.643,27.3463,,,1.0
95814,2,11046.26,111.976,214.833,8.5,8.6719,2.1968,0.0175,240.333,0.4721,0.0175,4.853,5.3373,27.3513,,,1.0
95815,2,11046.59,111.787,215.0922,8.5,8.6719,2.2226,0.0143,235.531,0.4514,0.0143,4.5941,4.729,27.3563,,,1.0
95816,2,11046.92,111.58,215.197,8.5,8.6719,2.2475,0.0151,230.333,0.4366,0.0151,4.8277,5.2558,27.3613,,,1.0
95817,2,11047.24,111.372,215.3018,8.5,8.6719,2.2705,0.0219,222.216,0.4316,0.0219,5.2464,6.4085,27.3664,,,1.0
95818,2,11047.57,111.036,214.843,8.5,8.6875,2.2879,0.0321,211.443,0.437,0.0321,5.5114,7.1785,27.3737,,,1.0
95819,2,11047.9,110.656,214.1899,8.5,8.7031,2.2963,0.0407,212.342,0.4537,0.0407,5.5059,7.1909,27.3811,,,1.0
95820,2,11048.23,110.276,213.5367,8.5,8.6719,2.2958,0.0444,211.908,0.4745,0.0444,5.1898,6.2279,27.3884,,,1.0
95821,2,11048.56,109.935,212.4385,8.5,8.6719,2.2914,0.0435,211.859,0.4833,0.0435,4.3865,4.6521,27.3662,,,1.0
95822,2,11048.88,109.61,211.1454,8.5,8.625,2.2886,0.0408,213.021,0.4764,0.0408,4.0021,3.8698,27.3439,,,1.0
95823,2,11049.21,109.286,209.8522,8.5,8.625,2.2881,0.0372,210.277,0.4523,0.0372,4.1147,3.9679,27.3217,,,1.0
95824,2,11049.54,108.769,208.6352,8.5,8.625,2.2886,0.0333,212.826,0.4258,0.0333,4.1036,4.2062,27.3266,,,1.0
95825,2,11049.87,108.146,207.4595,8.5,8.625,2.291,0.0304,208.828,0.4046,0.0304,3.8377,3.8526,27.3315,,,1.0
95826,2,11050.2,107.523,206.2838,8.5,8.625,2.2968,0.0307,201.036,0.3941,0.0307,3.5605,3.4048,27.3364,,,1.0
95827,2,11050.53,106.983,205.305,8.5,8.6719,2.3061,0.035,192.707,0.3937,0.035,3.5051,3.4929,27.3414,,,0.9618
95828,2,11050.85,106.498,204.4578,8.5,8.625,2.3144,0.0395,183.565,0.3984,0.0395,3.5242,3.5932,27.3464,,,0.914
95829,2,11051.18,106.013,203.6106,8.5,8.625,2.3177,0.0404,180.004,0.4023,0.0404,3.3707,3.4147,27.3514,,,0.8953
95830,2,11051.51,105.567,203.1247,8.5,8.6016,2.3152,0.037,180.537,0.4013,0.037,3.1489,3.1253,27.4702,,,0.8981
95831,2,11051.84,105.152,202.9329,8.5,8.625,2.3105,0.0335,175.285,0.3954,0.0335,3.0127,2.9087,27.5891,,,0.8706
95832,2,11052.17,104.736,202.7411,8.5,8.625,2.3081,0.0348,175.402,0.3885,0.0348,2.9477,2.8849,27.708,,,0.8712
95833,2,11052.49,104.451,202.9071,8.5,8.625,2.3079,0.0399,176.428,0.3859,0.0399,2.8982,2.8685,27.8739,,,0.8766
95834,2,11052.82,104.293,203.4262,8.5,8.625,2.3074,0.0449,178.566,0.3907,0.0449,2.8536,2.8397,28.0398,,,0.8878
95835,2,11053.15,104.135,203.9453,8.5,8.625,2.3039,0.0463,174.829,0.4015,0.0463,2.8647,3.0141,28.2058,,,0.8682
95836,2,11053.48,104.032,204.8773,8.5,8.625,2.2972,0.0435,172.226,0.4127,0.0435,2.9342,3.2929,28.3181,,,0.8546
95837,2,11053.81,103.993,206.3031,8.5,8.5781,2.2905,0.0385,171.354,0.4198,0.0385,2.9496,3.3639,28.4304,,,0.85
95838,2,11054.13,103.954,207.7288,8.5,8.625,2.2874,0.0331,166.254,0.4138,0.0331,2.9095,3.3988,28.5428,,,0.8233
95839,2,11054.46,103.955,209.3249,8.5,8.625,2.2904,0.0294,162.928,0.4061,0.0294,2.8721,3.3507,28.5848,,,0.8059
95840,2,11054.79,104.014,211.1688,8.5,8.625,2.2993,0.0292,165.946,0.4007,0.0292,2.7245,3.0567,28.6268,,,0.8217
95841,2,11055.12,104.074,213.0127,8.5,8.625,2.31,0.0325,174.693,0.4006,0.0325,2.6292,2.7864,28.6688,,,0.8675
95842,2,11055.45,104.173,214.6218,8.5,8.625,2.3179,0.0375,180.451,0.4052,0.0375,2.6478,2.9008,28.7109,,,0.8977
95843,2,11055.77,104.344,215.8125,8.5,8.625,2.3194,0.0419,181.756,0.4112,0.0419,2.6966,2.9844,28.753,,,0.9045
95844,2,11056.1,104.515,217.0032,8.5,8.625,2.3156,0.0444,184.016,0.4155,0.0444,2.6708,2.8794,28.7951,,,0.9163
95845,2,11056.43,104.687,217.843,8.5,8.625,2.3101,0.0453,180.531,0.4195,0.0453,2.67,2.8626,28.8338,,,0.8981
95846,2,11056.76,104.864,217.9066,8.5,8.5781,2.305,0.0446,173.027,0.4177,0.0446,2.6139,2.7359,28.8725,,,0.8588
95847,2,11057.09,105.04,217.9703,8.5,8.625,2.2999,0.042,174.431,0.4098,0.042,2.8433,3.107,28.9111,,,0.8661
95848,2,11057.42,105.154,217.802,8.5,8.625,2.2944,0.0384,171.097,0.4033,0.0384,3.0691,3.9164,28.4039,,,0.8487
95849,2,11057.74,105.096,216.9846,8.5,8.625,2.2919,0.0365,167.264,0.402,0.0365,2.7922,3.1382,27.8967,,,0.8286
95850,2,11058.07,105.037,216.1673,8.5,8.625,2.296,0.0383,169.762,0.4065,0.0383,2.6924,2.8014,27.3895,,,0.8417
95851,2,11058.4,104.908,215.2385,8.5,8.625,2.3044,0.0428,168.481,0.4116,0.0428,2.764,2.9569,26.8426,,,0.835
95852,2,11058.73,104.521,213.9036,8.5,8.625,2.3115,0.0462,172.839,0.4123,0.0462,2.9535,3.292,26.2958,,,0.8578
95853,2,11059.05,104.135,212.5687,8.5,8.625,2.312,0.0444,181.859,0.4082,0.0444,3.1332,3.4628,25.749,,,0.905
95854,2,11059.38,103.79,211.2282,8.5,8.625,2.3064,0.0368,191.076,0.4017,0.0368,3.1726,3.4078,25.294,,,0.9533
95855,2,11059.71,103.656,209.8603,8.5,8.625,2.3007,0.0278,201.477,0.3971,0.0278,3.1694,3.357,24.8389,,,1.0
95856,2,11060.04,103.522,208.4923,8.5,8.625,2.3007,0.0234,205.823,0.397,0.0234,3.1575,3.2218,24.3839,,,1.0
95857,2,11060.37,103.408,207.1235,8.5,8.625,2.3064,0.0261,207.782,0.3999,0.0261,3.3393,3.5713,24.2256,,,1.0
95858,2,11060.7,103.446,205.748,8.5,8.625,2.3099,0.0315,212.414,0.4027,0.0315,3.5268,4.0956,24.0673,,,1.0
95859,2,11061.02,103.484,204.3726,8.5,8.625,2.3042,0.0345,215.669,0.4051,0.0345,3.6063,4.1657,23.9091,,,1.0
95860,2,11061.35,103.539,202.9863,8.5,8.625,2.2914,0.0353,218.629,0.4095,0.0353,3.6772,4.1955,23.8565,,,1.0
95861,2,11061.68,103.82,201.4588,8.5,8.625,2.2778,0.0369,220.271,0.4159,0.0369,3.7418,4.3579,23.804,,,1.0
95862,2,11062.01,104.101,199.9313,8.5,8.625,2.2676,0.0404,220.684,0.4203,0.0404,3.8139,4.4217,23.7514,,,1.0
95863,2,11062.34,104.379,198.3989,8.5,8.5781,2.2606,0.044,217.523,0.4209,0.044,3.8213,4.4009,23.8006,,,1.0
95864,2,11062.66,104.536,196.6608,8.5,8.5781,2.2532,0.0453,212.589,0.4154,0.0453,3.9222,4.5709,23.8498,,,1.0
95865,2,11062.99,104.694,194.9228,8.5,8.5781,2.245,0.044,213.771,0.4141,0.044,4.0423,4.8058,23.8989,,,1.0
95866,2,11063.32,104.851,193.1847,8.5,8.5781,2.2394,0.0419,216.035,0.4221,0.0419,4.0455,4.753,23.9092,,,1.0
95867,2,11063.65,104.845,191.4115,8.5,8.5781,2.2387,0.04,215.239,0.4373,0.04,4.0423,4.6468,23.9194,,,1.0
95868,2,11063.98,104.836,189.6374,8.5,8.625,2.2424,0.0389,215.251,0.4516,0.0389,4.0325,4.4858,23.9296,,,1.0
95869,2,11064.3,104.826,187.8633,8.5,8.625,2.2483,0.0394,219.14,0.461,0.0394,3.9549,4.2244,23.928,,,1.0
95870,2,11064.63,104.928,186.5509,8.5,8.625,2.254,0.0409,220.404,0.4596,0.0409,3.8946,4.1163,23.9264,,,1.0
95871,2,11064.96,105.039,185.2748,8.5,8.5781,2.2574,0.0421,225.096,0.4524,0.0421,3.8599,3.9669,23.9248,,,1.0
95872,2,11065.29,105.15,183.9986,8.5,8.5781,2.2573,0.0409,222.985,0.4433,0.0409,3.8916,3.9753,23.9037,,,1.0
95873,2,11065.62,105.172,183.5043,8.5,8.5781,2.2547,0.0374,223.903,0.4359,0.0374,4.0837,4.3292,23.8826,,,1.0
95874,2,11065.95,105.183,183.1171,8.5,8.625,2.2524,0.0341,227.782,0.4329,0.0341,4.2101,4.6381,23.8615,,,1.0
95875,2,11066.27,105.193,182.73,8.5,8.5781,2.2519,0.0335,232.43,0.4314,0.0335,4.3351,5.0071,23.8676,,,1.0
95876,2,11066.6,105.247,183.0632,8.5,8.5781,2.2515,0.0354,237.757,0.4274,0.0354,4.548,5.618,23.8737,,,1.0
95877,2,11066.93,105.309,183.5424,8.5,8.5781,2.2479,0.0374,239.517,0.4268,0.0374,4.7032,5.9678,23.8799,,,1.0
95878,2,11067.26,105.371,184.0217,8.5,8.5781,2.2408,0.0372,245.91,0.4296,0.0372,4.754,6.058,23.8839,,,1.0
95879,2,11067.58,105.351,184.741,8.5,8.5781,2.2328,0.0355,247.425,0.4311,0.0355,4.7497,6.0381,23.8879,,,1.0
95880,2,11067.91,105.309,185.5267,8.5,8.5781,2.2272,0.0345,248.076,0.4276,0.0345,4.7668,6.0463,23.892,,,1.0
95881,2,11068.24,105.268,186.3124,8.5,8.5781,2.225,0.0355,247.813,0.422,0.0355,4.8836,6.3563,23.8842,,,1.0
95882,2,11068.57,105.189,186.8221,8.5,8.5781,2.2244,0.0377,244.139,0.4197,0.0377,5.1323,7.1319,23.8765,,,1.0
95883,2,11068.9,105.098,187.2324,8.5,8.5781,2.2224,0.0384,240.791,0.422,0.0384,5.2522,7.7608,23.8687,,,1.0
95884,2,11069.23,105.007,187.6427,8.5,8.5781,2.2168,0.035,238.953,0.424,0.035,5.2266,7.5726,23.8731,,,1.0
95885,2,11069.55,105.005,187.6227,8.5,8.5781,2.2096,0.0283,240.951,0.4226,0.0283,5.0349,6.8053,23.8775,,,1.0
95886,2,11069.88,105.045,187.407,8.5,8.5781,2.206,0.023,235.865,0.4172,0.023,4.6979,5.8754,23.8819,,,1.0
95887,2,11070.21,105.084,187.1913,8.5,8.5781,2.2092,0.023,230.574,0.4095,0.023,4.5086,5.42,23.8863,,,1.0
95888,2,11070.54,105.05,186.7228,8.5,8.5781,2.2167,0.0265,226.827,0.402,0.0265,4.4203,5.2372,23.8907,,,1.0
95889,2,11070.87,104.974,186.1118,8.5,8.5781,2.2238,0.0291,224.247,0.3994,0.0291,4.2971,4.9689,23.8951,,,1.0
95890,2,11071.19,104.898,185.5008,8.5,8.5781,2.229,0.0284,225.398,0.4036,0.0284,4.2066,4.7434,23.8873,,,1.0
95891,2,11071.52,104.857,184.6959,8.5,8.5781,2.2345,0.026,225.908,0.4131,0.026,4.2014,4.688,23.8796,,,1.0
95892,2,11071.85,104.84,183.757,8.5,8.5781,2.2422,0.0251,228.96,0.4222,0.0251,4.1962,4.729,23.8718,,,1.0
95893,2,11072.18,104.823,182.8182,8.5,8.5781,2.2514,0.0267,230.435,0.4258,0.0267,4.1068,4.5304,23.8762,,,1.0
95894,2,11072.51,104.865,182.3228,8.5,8.5781,2.2586,0.0285,230.1,0.4228,0.0285,4.0669,4.5532,23.8806,,,1.0
95895,2,11072.83,104.957,182.2001,8.5,8.5781,2.2622,0.0286,227.652,0.4153,0.0286,4.1281,4.6786,23.885,,,1.0
95896,2,11073.16,105.048,182.0773,8.5,8.5781,2.2647,0.0281,231.692,0.4074,0.0281,4.052,4.5718,23.8971,,,1.0
95897,2,11073.49,105.079,182.1776,8.5,8.5781,2.2696,0.0299,229.888,0.4041,0.0299,4.0553,4.5967,23.9092,,,1.0
95898,2,11073.82,105.048,182.5049,8.5,8.5781,2.2773,0.0357,229.544,0.4096,0.0357,4.0553,4.6567,23.9213,,,1.0
95899,2,11074.15,105.017,182.8322,8.5,8.5781,2.2829,0.0435,227.592,0.4215,0.0435,4.031,4.6382,23.9058,,,1.0
95900,2,11074.47,105.096,183.1977,8.5,8.5781,2.2806,0.0486,226.415,0.4312,0.0486,4.0005,4.5906,23.8904,,,1.0
95901,2,11074.8,105.311,183.6102,8.5,8.5781,2.2708,0.0486,231.745,0.4334,0.0486,3.9194,4.3992,23.8749,,,1.0
95902,2,11075.13,105.527,184.0228,8.5,8.5781,2.2598,0.0455,235.775,0.4288,0.0455,3.8405,4.2603,23.8344,,,1.0
95903,2,11075.46,105.645,184.3591,8.5,8.5781,2.2536,0.0428,236.574,0.4233,0.0428,3.8346,4.2727,23.7938,,,1.0
95904,2,11075.79,105.616,184.5807,8.5,8.5781,2.2527,0.0416,237.355,0.4211,0.0416,3.8494,4.244,23.7533,,,1.0
95905,2,11076.12,105.587,184.8023,8.5,8.5781,2.2542,0.0407,236.791,0.4207,0.0407,3.8375,4.2871,23.8101,,,1.0
95906,2,11076.44,105.584,184.9271,8.5,8.5781,2.2552,0.0388,236.462,0.4208,0.0388,3.8494,4.2919,23.8669,,,1.0
95907,2,11076.77,105.626,184.8731,8.5,8.5781,2.2552,0.0361,235.698,0.4193,0.0361,3.8584,4.3051,23.9238,,,1.0
95908,2,11077.1,105.669,184.8191,8.5,8.5781,2.2554,0.0333,231.308,0.4161,0.0333,3.8644,4.3816,23.9085,,,1.0
95909,2,11077.43,105.642,184.7079,8.5,8.5781,2.2569,0.0306,228.423,0.4105,0.0306,3.8977,4.5094,23.8933,,,1.0
95910,2,11077.76,105.458,184.4654,8.5,8.5781,2.259,0.0268,227.714,0.4038,0.0268,3.9945,4.7389,23.878,,,1.0
95911,2,11078.08,105.274,184.2229,8.5,8.5781,2.2612,0.0212,229.889,0.3993,0.0212,4.098,5.0444,23.8257,,,1.0
95912,2,11078.41,105.11,183.9994,8.5,8.5781,2.2648,0.0161,231.099,0.3997,0.0161,4.1687,5.2372,23.7734,,,1.0
95913,2,11078.74,105.006,183.8315,8.5,8.5781,2.273,0.0163,225.869,0.4051,0.0163,4.2136,5.3966,23.721,,,1.0
95914,2,11079.07,104.901,183.6636,8.5,8.5781,2.2854,0.0242,225.183,0.4148,0.0242,4.1859,5.3632,23.7896,,,1.0
95915,2,11079.4,104.794,183.5446,8.5,8.5781,2.2945,0.0352,226.026,0.4262,0.0352,4.1382,5.1711,23.8583,,,1.0
95916,2,11079.72,104.68,183.6125,8.5,8.5781,2.2929,0.0422,227.324,0.4322,0.0422,4.1281,5.1367,23.9269,,,1.0
