,WELLNUM,DEPTH,DTC,DTS,BS,CALI,DEN,DENC,GR,NEU,PEF,RDEP,RMED,ROP,PHIF,SW,VSH
204585,5,11735.56,89.2904,181.5985,8.5,8.6719,2.5166,0.0604,104.533,0.2686,6.876,1.5727,1.5956,19.9599,0.086,1.0,0.863
204586,5,11735.89,89.2979,181.7717,8.5,8.6719,2.5145,0.0615,102.548,0.2646,6.8761,1.5541,1.568,19.9605,0.088,1.0,0.846
204587,5,11736.22,89.1698,181.3316,8.5,8.6719,2.5111,0.0625,101.825,0.2602,6.8566,1.5464,1.5293,19.961,0.09,1.0,0.839
204588,5,11736.55,89.0207,180.5962,8.5,8.6719,2.5066,0.0623,97.7314,0.2591,6.8139,1.5487,1.5389,19.9589,0.092,1.0,0.803
204589,5,11736.88,89.1282,179.8912,8.5,8.6719,2.5009,0.0607,99.393,0.2615,6.7601,1.5567,1.5618,19.9569,0.096,1.0,0.818
204590,5,11737.21,89.0505,179.0552,8.5,8.6719,2.4957,0.0587,100.674,0.2645,6.7162,1.5743,1.5979,19.9548,0.099,1.0,0.829
204591,5,11737.53,88.9082,178.1116,8.5,8.6719,2.4931,0.0578,99.6506,0.2659,6.6982,1.5809,1.6172,19.9499,0.101,1.0,0.82
204592,5,11737.86,89.1842,176.9104,8.5,8.6719,2.4937,0.0582,99.1148,0.2658,6.7068,1.576,1.5932,19.9449,0.1,1.0,0.815
204593,5,11738.19,89.4206,175.5001,8.5,8.6719,2.4968,0.0597,99.8041,0.2643,6.7155,1.5737,1.5787,19.94,0.098,1.0,0.821
204594,5,11738.52,89.6196,173.9161,8.5,8.625,2.5005,0.0613,98.3756,0.2643,6.7012,1.5577,1.551,19.9353,0.096,1.0,0.809
204595,5,11738.84,89.6708,171.9783,8.5,8.625,2.5019,0.0617,95.7991,0.2619,6.6781,1.558,1.5423,19.9306,0.095,1.0,0.786
204596,5,11739.17,89.651,169.8859,8.5,8.625,2.4999,0.0606,96.3515,0.261,6.6936,1.5701,1.5597,19.9258,0.096,1.0,0.791
204597,5,11739.5,89.5684,167.6613,8.5,8.625,2.4956,0.0587,94.2798,0.2616,6.7762,1.5786,1.5887,19.8857,0.099,1.0,0.772
204598,5,11739.83,89.2496,165.2576,8.5,8.625,2.4924,0.0576,94.7371,0.2633,6.8844,1.5733,1.5795,19.8456,0.101,1.0,0.776
204599,5,11740.16,88.8288,162.8753,8.5,8.6719,2.4918,0.0577,95.3703,0.2622,6.9678,1.5684,1.5695,19.8054,0.101,1.0,0.782
204600,5,11740.49,88.2964,160.5084,8.5,8.6719,2.4943,0.0591,94.5549,0.2642,6.9962,1.572,1.586,19.7767,0.1,1.0,0.775
204601,5,11740.81,87.3929,158.2726,8.5,8.6719,2.4989,0.0611,94.8251,0.2666,6.9685,1.5786,1.627,19.7479,0.097,1.0,0.777
204602,5,11741.14,86.5705,156.1385,8.5,8.6719,2.5019,0.0611,94.1242,0.2675,6.9191,1.5866,1.6586,19.7191,0.095,1.0,0.771
204603,5,11741.47,85.8763,154.1305,8.5,8.6719,2.5026,0.0584,94.6781,0.2648,6.8803,1.5876,1.6818,19.7122,0.095,1.0,0.776
204604,5,11741.8,85.3681,152.2943,8.5,8.6719,2.5044,0.0551,92.2533,0.2583,6.8576,1.5989,1.7463,19.7053,0.094,1.0,0.754
204605,5,11742.13,85.2325,150.5429,8.5,8.6719,2.5093,0.0522,92.2058,0.2491,6.8489,1.6331,1.8147,19.6984,0.091,1.0,0.754
204606,5,11742.45,85.6627,148.8996,8.5,8.6719,2.5181,0.0503,91.8971,0.2394,6.8632,1.6401,1.8555,19.7092,0.086,1.0,0.751
204607,5,11742.78,85.6379,147.3604,8.5,8.6719,2.5299,0.0502,89.8927,0.2314,6.9062,1.6125,1.7969,19.7201,0.078,1.0,0.734
204608,5,11743.11,85.5731,145.905,8.5,8.6719,2.5416,0.0529,87.713,0.2269,6.9608,1.5813,1.7411,19.7309,0.071,1.0,0.714
204609,5,11743.44,85.5745,144.5822,8.5,8.6719,2.5498,0.0576,88.468,0.2262,7.0069,1.5694,1.6985,19.7445,0.066,1.0,0.721
204610,5,11743.77,85.3993,143.463,8.5,8.6719,2.5525,0.0621,89.912,0.2272,7.0306,1.5548,1.6706,19.758,0.065,1.0,0.734
204611,5,11744.09,85.3116,142.4936,8.5,8.6719,2.5503,0.0646,96.6041,0.2275,7.0392,1.5299,1.5947,19.7716,0.066,1.0,0.793
204612,5,11744.42,85.5402,141.7781,8.5,8.6719,2.5457,0.0647,100.576,0.2277,7.0432,1.4873,1.4953,19.7692,0.069,1.0,0.828
204613,5,11744.75,85.8473,141.2128,8.5,8.6484,2.5413,0.0629,99.4423,0.2312,7.0438,1.4764,1.4875,19.7669,0.072,1.0,0.818
204614,5,11745.08,86.224,140.6847,8.5,8.625,2.5382,0.0603,98.1007,0.2323,7.0412,1.4654,1.4767,19.7646,0.073,1.0,0.806
204615,5,11745.41,86.7441,140.1264,8.5,8.6484,2.5362,0.0578,98.602,0.2331,7.0228,1.4533,1.466,19.7636,0.075,1.0,0.811
204616,5,11745.74,87.183,139.3209,8.5,8.6719,2.5349,0.0557,99.7835,0.2309,6.9957,1.4417,1.42,19.7627,0.075,1.0,0.821
204617,5,11746.06,87.5447,138.3537,8.5,8.6719,2.535,0.0551,100.271,0.2341,6.9699,1.4239,1.3895,19.7617,0.075,1.0,0.825
204618,5,11746.39,87.7176,137.1187,8.5,8.6719,2.5373,0.0564,99.1353,0.2402,6.9582,1.4333,1.4133,19.7781,0.074,1.0,0.815
204619,5,11746.72,87.8251,135.913,8.5,8.6719,2.5416,0.0599,99.6043,0.247,6.9642,1.3976,1.3301,19.7946,0.071,1.0,0.82
204620,5,11747.05,87.8852,134.804,8.5,8.6719,2.5449,0.0638,100.747,0.2523,6.9776,1.3568,1.2459,19.811,0.069,1.0,0.83
204621,5,11747.38,87.8574,134.1867,8.5,8.6719,2.5435,0.0656,98.7845,0.2547,6.986,1.359,1.2667,19.8221,0.07,1.0,0.812
204622,5,11747.7,87.6864,134.1231,8.5,8.6719,2.5376,0.0647,98.6996,0.2545,6.9851,1.4052,1.3986,19.8332,0.074,1.0,0.812
204623,5,11748.03,87.398,134.4688,8.5,8.6719,2.5305,0.0623,98.1306,0.2521,6.9753,1.4459,1.5287,19.8443,0.078,1.0,0.807
204624,5,11748.36,86.8304,135.4664,8.5,8.6719,2.5258,0.0599,97.6174,0.2486,6.9583,1.5075,1.6978,19.8555,0.081,1.0,0.802
204625,5,11748.69,86.7383,136.5529,8.5,8.625,2.526,0.059,96.8919,0.2482,6.939,1.4973,1.678,19.8667,0.081,1.0,0.795
204626,5,11749.02,86.9768,137.6856,8.5,8.625,2.5298,0.0596,96.4735,0.2425,6.918,1.4982,1.6897,19.8779,0.078,1.0,0.792
204627,5,11749.34,86.741,138.4,8.5,8.6484,2.5349,0.0608,96.4514,0.2422,6.8779,1.4879,1.6459,19.8892,0.075,1.0,0.792
204628,5,11749.67,86.5233,138.7366,8.5,8.625,2.539,0.0617,95.5281,0.2388,6.8142,1.4661,1.5748,19.9004,0.073,1.0,0.783
204629,5,11750.0,86.3222,138.7285,8.5,8.625,2.5418,0.063,96.0269,0.2369,6.7439,1.446,1.5119,19.9116,0.071,1.0,0.788
204630,5,11750.33,85.9038,138.1269,8.5,8.625,2.5435,0.0654,95.4424,0.2393,6.7012,1.4013,1.3445,19.8434,0.07,1.0,0.783
204631,5,11750.66,85.8622,137.4078,8.5,8.625,2.5429,0.0683,94.9119,0.247,6.7033,1.3544,1.1847,19.7752,0.071,1.0,0.778
204632,5,11750.98,86.2338,136.5594,8.5,8.625,2.5376,0.0695,95.0582,0.2565,6.7369,1.4052,1.3129,19.7071,0.074,1.0,0.779
204633,5,11751.31,86.4959,135.8073,8.5,8.625,2.5275,0.0675,93.4354,0.2629,6.7855,1.4645,1.4795,19.6365,0.08,1.0,0.765
204634,5,11751.64,86.5551,135.1658,8.5,8.6484,2.5161,0.0633,92.6928,0.2614,6.8393,1.4746,1.5178,19.566,0.087,1.0,0.758
204635,5,11751.97,86.3512,134.6662,8.5,8.6719,2.5083,0.0597,91.3142,0.2594,6.8893,1.4723,1.4983,19.4954,0.091,1.0,0.746
204636,5,11752.3,85.3013,134.3461,8.5,8.6719,2.507,0.0591,89.934,0.256,6.9329,1.4734,1.5019,19.4601,0.092,1.0,0.734
204637,5,11752.63,84.0237,134.0883,8.5,8.6719,2.5122,0.0613,85.585,0.2515,6.9827,1.5061,1.5589,19.4248,0.089,1.0,0.695
204638,5,11752.95,82.5208,133.901,8.5,8.6484,2.5221,0.0644,77.7471,0.2437,7.0593,1.5803,1.7813,19.3895,0.083,1.0,0.626
204639,5,11753.28,80.3888,133.8273,8.5,8.6719,2.5344,0.0649,70.4156,0.2315,7.1783,1.6373,1.9086,19.3936,0.076,1.0,0.561
204640,5,11753.61,78.5239,133.8549,8.5,8.6875,2.5473,0.0601,66.3197,0.2141,7.3489,1.7038,2.1634,19.3976,0.068,1.0,0.525
204641,5,11753.94,77.406,134.0482,8.5,8.75,2.5625,0.0507,66.8967,0.1962,7.5654,1.7127,2.2206,19.4016,0.059,1.0,0.53
204642,5,11754.26,77.3119,134.5517,8.5,8.6719,2.5849,0.0423,75.0809,0.1912,7.795,1.7,2.1818,19.4789,0.045,1.0,0.603
204643,5,11754.59,77.7801,135.2341,8.5,8.6719,2.6183,0.0426,88.6766,0.1903,7.9664,1.6596,2.0458,19.5563,0.025,1.0,0.723
204644,5,11754.92,79.0528,136.1817,8.5,8.6719,2.6554,0.0533,98.132,0.1994,8.0204,1.5412,1.6486,19.6336,0.003,1.0,0.807
204645,5,11755.25,80.5891,137.3092,8.5,8.625,2.6826,0.0695,103.538,0.2201,7.9653,1.4915,1.4877,19.6924,,,0.854
204646,5,11755.58,82.1627,138.4417,8.5,8.625,2.6893,0.0833,106.865,0.2432,7.8664,1.4882,1.4153,19.7512,,,0.884
204647,5,11755.91,83.589,139.4047,8.5,8.625,2.6735,0.089,103.907,0.2664,7.7857,1.5213,1.5109,19.81,,,0.858
204648,5,11756.23,84.799,139.8308,8.5,8.6484,2.6437,0.0862,101.861,0.2802,7.7292,1.5522,1.6086,19.8489,0.01,1.0,0.84
204649,5,11756.56,85.8496,139.7932,8.5,8.625,2.6138,0.0796,96.9464,0.2886,7.6473,1.5436,1.6105,19.8878,0.028,1.0,0.796
204650,5,11756.89,86.5895,138.6888,8.5,8.6719,2.5909,0.0739,95.0452,0.282,7.5083,1.5305,1.5924,19.9267,0.042,1.0,0.779
204651,5,11757.22,86.8126,136.6911,8.5,8.625,2.5759,0.0714,94.5814,0.2767,7.3244,1.5199,1.5647,19.9096,0.051,1.0,0.775
204652,5,11757.55,86.7498,134.1076,8.5,8.625,2.5658,0.0719,92.9509,0.2695,7.1408,1.4792,1.4743,19.8924,0.057,1.0,0.761
204653,5,11757.87,86.5345,130.7093,8.5,8.6719,2.5566,0.0728,91.7543,0.2635,7.0085,1.415,1.3331,19.8753,0.062,1.0,0.75
204654,5,11758.2,86.1189,127.2384,8.5,8.6719,2.5477,0.0705,91.6227,0.2638,6.9666,1.3315,1.1062,14.6464,0.068,1.0,0.749
204655,5,11758.53,85.5982,123.7931,8.5,8.625,2.542,0.0616,88.9258,0.2683,7.0773,1.3648,1.1837,9.4174,0.071,1.0,0.725
204656,5,11758.86,85.2676,121.0586,8.5,8.625,2.5449,0.046,88.8384,0.2693,7.3925,1.4616,1.422,4.1885,0.069,1.0,0.724
204657,5,11759.19,84.9495,119.3221,8.5,8.625,2.5622,0.0295,95.7879,0.2681,7.8647,1.5584,1.8098,9.5262,0.059,1.0,0.786
204658,5,11759.51,84.6455,118.4602,8.5,8.6484,2.5954,0.023,99.427,0.2628,8.2945,1.5592,1.8057,14.864,0.039,1.0,0.818
204659,5,11759.84,84.4358,120.1031,8.5,8.6719,2.6376,0.0352,105.208,0.2632,8.4346,1.4684,1.5703,20.2017,0.014,1.0,0.869
204660,5,11760.17,84.4414,123.2865,8.5,8.6719,2.6724,0.0623,112.666,0.2682,8.2151,1.4545,1.5309,20.1461,,,0.935
204661,5,11760.5,84.646,127.921,8.5,8.625,2.6815,0.0901,116.376,0.2781,7.7652,1.4469,1.5293,20.0906,,,0.968
204662,5,11760.83,84.5964,134.6423,8.5,8.6484,2.6557,0.1036,119.737,0.2803,7.2786,1.4393,1.5614,20.0351,0.003,1.0,0.998
204663,5,11761.16,84.7973,141.4894,8.5,8.6719,2.6045,0.0987,124.709,0.2808,6.8851,1.4207,1.5784,19.9795,0.033,1.0,1.0
204664,5,11761.48,85.2779,148.4395,8.5,8.6719,2.5523,0.0847,126.912,0.2788,6.6311,1.3978,1.5631,19.9239,0.065,1.0,1.0
204665,5,11761.81,85.4804,153.8315,8.5,8.6719,2.5165,0.0726,120.526,0.276,6.4986,1.3692,1.5056,19.8683,0.086,1.0,1.0
204666,5,11762.14,85.8939,158.2158,8.5,8.6719,2.4983,0.0659,111.912,0.2729,6.4662,1.3117,1.3725,19.8308,0.097,1.0,0.928
204667,5,11762.47,86.6137,161.3442,8.5,8.6719,2.4915,0.0631,99.8505,0.2699,6.5148,1.2294,1.2057,19.7933,0.101,1.0,0.822
204668,5,11762.79,87.0912,163.0322,8.5,8.6719,2.4893,0.0621,92.0112,0.2686,6.6276,1.1721,1.0695,19.7558,0.103,1.0,0.752
204669,5,11763.12,87.5308,164.2556,8.5,8.6719,2.4885,0.0622,87.7246,0.2698,6.8036,1.1555,1.0367,19.7544,0.103,1.0,0.714
204670,5,11763.45,87.952,164.9741,8.5,8.6484,2.4878,0.0628,81.1769,0.2759,7.0133,1.154,1.0641,19.7531,0.104,1.0,0.656
204671,5,11763.78,87.9011,165.3083,8.5,8.6719,2.4863,0.0628,77.4143,0.2765,7.2142,1.149,1.0874,19.7517,0.105,1.0,0.623
204672,5,11764.11,87.6896,165.3907,8.5,8.6719,2.4837,0.0618,74.0518,0.278,7.3778,1.1259,1.0791,19.7524,0.106,1.0,0.593
204673,5,11764.44,87.3169,165.0936,8.5,8.6719,2.482,0.0607,71.8295,0.276,7.4926,1.0738,1.0368,19.7532,0.107,1.0,0.574
204674,5,11764.76,86.881,164.0358,8.5,8.6719,2.4824,0.0614,70.8218,0.2698,7.5424,1.0337,0.9375,19.7539,0.107,1.0,0.565
204675,5,11765.09,86.6659,162.4404,8.5,8.7031,2.4838,0.0651,70.6506,0.2579,7.4734,0.9752,0.8657,19.7527,0.106,1.0,0.563
204676,5,11765.42,87.0562,159.9376,8.5,8.6875,2.4835,0.0713,70.9986,0.248,7.2717,0.9586,0.8549,19.7515,0.106,1.0,0.566
204677,5,11765.75,87.2432,156.4525,8.5,8.6719,2.4777,0.0769,73.0553,0.2372,6.9941,0.9813,0.9253,19.7502,0.11,1.0,0.585
204678,5,11766.08,87.3419,152.466,8.5,8.6719,2.4647,0.0777,70.7418,0.231,6.7412,1.003,1.0125,19.7457,0.118,1.0,0.564
204679,5,11766.4,87.3655,147.8719,8.5,8.6719,2.4477,0.0718,70.0401,0.2303,6.6208,1.0121,1.0439,19.7411,0.128,1.0,0.558
204680,5,11766.73,87.1935,143.344,8.5,8.6719,2.4341,0.062,69.7844,0.2327,6.67,1.0217,1.0698,19.7366,0.136,1.0,0.556
204681,5,11767.06,87.0084,139.0529,8.5,8.6719,2.4296,0.0531,66.0978,0.2355,6.8412,1.0117,1.0278,19.7317,0.139,1.0,0.523
204682,5,11767.39,87.1207,135.697,8.5,8.6719,2.4361,0.0479,62.8323,0.2369,7.0591,0.9604,0.8558,19.7269,0.135,1.0,0.494
204683,5,11767.72,87.2725,133.5223,8.5,8.7031,2.4529,0.0484,62.7001,0.2341,7.2461,0.9503,0.8025,19.7221,0.125,1.0,0.493
204684,5,11768.04,87.362,132.204,8.5,8.7031,2.4748,0.0548,62.3278,0.2299,7.3261,0.9655,0.8213,19.7154,0.112,1.0,0.49
204685,5,11768.37,86.9291,132.456,8.5,8.7031,2.492,0.0636,58.9723,0.2229,7.2723,0.9361,0.769,19.7088,0.101,1.0,0.46
204686,5,11768.7,86.4034,133.4315,8.5,8.6875,2.4975,0.0691,56.8166,0.2174,7.1362,0.9358,0.8214,19.7022,0.098,1.0,0.441
204687,5,11769.03,85.8097,134.896,8.5,8.6719,2.494,0.0683,54.1973,0.2113,7.0193,0.9553,0.9778,19.7157,0.1,1.0,0.418
204688,5,11769.36,85.121,136.6591,8.5,8.7031,2.4939,0.0646,48.5464,0.2052,7.0059,0.947,0.9474,19.7292,0.1,1.0,0.368
204689,5,11769.68,84.3955,138.2352,8.5,8.6875,2.5068,0.0639,43.7818,0.2034,7.1003,0.9232,0.8763,19.7427,0.092,1.0,0.326
204690,5,11770.01,83.6714,139.6432,8.5,8.7031,2.5278,0.066,42.2274,0.2043,7.2519,0.9002,0.8283,19.7432,0.08,1.0,0.312
204691,5,11770.34,83.6479,140.483,8.5,8.7031,2.5448,0.0656,40.904,0.2092,7.429,0.8928,0.823,19.7438,0.069,1.0,0.3
204692,5,11770.67,83.5338,141.0429,8.5,8.7031,2.5523,0.0604,40.6966,0.2161,7.6187,0.9078,0.8947,19.7443,0.065,1.0,0.298
204693,5,11771.0,83.3333,141.3418,8.5,8.6875,2.5551,0.0557,39.4766,0.2226,7.7838,0.9274,0.9828,19.7431,0.063,1.0,0.287
204694,5,11771.33,83.0691,141.2635,8.5,8.6719,2.5598,0.0576,41.7706,0.2224,7.8723,0.9326,1.0564,19.7418,0.06,1.0,0.308
204695,5,11771.65,82.5251,141.0889,8.5,8.6719,2.5663,0.0648,41.9845,0.22,7.8886,0.9202,1.0407,19.7406,0.056,1.0,0.31
204696,5,11771.98,81.6661,140.8053,8.5,8.6875,2.57,0.0707,39.659,0.2177,7.9043,0.9143,0.9927,19.7414,0.054,1.0,0.289
204697,5,11772.31,81.0582,140.462,8.5,8.7031,2.5699,0.0731,38.3577,0.2202,7.9494,0.9077,0.9326,19.7422,0.054,1.0,0.278
204698,5,11772.64,80.5467,140.0883,8.5,8.6719,2.567,0.0754,38.8023,0.2245,7.9645,0.8932,0.8677,19.743,0.056,1.0,0.281
204699,5,11772.97,80.1477,139.6776,8.5,8.6719,2.5607,0.0804,39.0667,0.2243,7.8586,0.8501,0.7515,19.7368,0.06,1.0,0.284
204700,5,11773.29,80.848,139.455,8.5,8.6719,2.5477,0.085,38.3337,0.2214,7.6231,0.8669,0.7631,19.7307,0.068,1.0,0.277
204701,5,11773.62,81.4773,139.2587,8.5,8.6719,2.5268,0.0842,39.3671,0.2177,7.3669,0.8832,0.7851,19.7246,0.08,1.0,0.286
204702,5,11773.95,81.7734,139.0695,8.5,8.6719,2.5017,0.0769,38.2671,0.2142,7.2096,0.8863,0.7868,19.7179,0.095,1.0,0.277
204703,5,11774.28,81.8077,139.0634,8.5,8.6719,2.4797,0.0673,38.0192,0.2103,7.1818,0.8943,0.7906,19.7113,0.109,1.0,0.275
204704,5,11774.61,81.5796,138.9859,8.5,8.6875,2.4669,0.061,37.8637,0.2037,7.2121,0.9044,0.7884,19.7047,0.116,1.0,0.273
204705,5,11774.93,80.9025,138.6892,8.5,8.6719,2.464,0.06,36.8595,0.2005,7.2224,0.9098,0.7916,19.6998,0.118,1.0,0.264
204706,5,11775.26,80.574,139.8906,8.5,8.6719,2.467,0.0616,38.6438,0.1947,7.2174,0.9153,0.7947,19.695,0.116,1.0,0.28
204707,5,11775.59,80.5985,141.1034,8.5,8.6875,2.4722,0.0617,39.72,0.1859,7.2319,0.9491,0.8524,19.6902,0.113,1.0,0.29
204708,5,11775.92,81.3187,141.3525,8.5,8.7031,2.4794,0.0584,39.3919,0.1784,7.2892,1.0358,1.0064,19.705,0.109,1.0,0.287
204709,5,11776.25,82.1461,141.3209,8.5,8.7031,2.4913,0.0534,38.0748,0.1719,7.4079,1.1095,1.1991,19.7199,0.102,1.0,0.275
204710,5,11776.58,83.0976,141.0838,8.5,8.6719,2.5111,0.0505,36.7847,0.1716,7.6038,1.182,1.4457,19.7347,0.09,1.0,0.264
204711,5,11776.9,84.3493,140.4641,8.5,8.7031,2.5379,0.0518,37.7784,0.1739,7.8775,1.262,1.7132,19.7335,0.074,1.0,0.272
204712,5,11777.23,83.7535,140.2309,8.5,8.7266,2.5664,0.0551,38.7342,0.186,8.2,1.2502,1.6125,19.7322,0.056,1.0,0.281
204713,5,11777.56,82.361,139.9254,8.5,8.6875,2.5905,0.056,39.9736,0.206,8.5353,1.2113,1.4436,19.7309,0.042,1.0,0.292
204714,5,11777.89,80.8669,138.5396,8.5,8.6719,2.6089,0.0524,41.8387,0.2264,8.8474,1.1681,1.3022,19.6939,0.031,1.0,0.308
204715,5,11778.21,79.8551,136.377,8.5,8.6719,2.6262,0.047,44.4776,0.245,9.0847,1.1814,1.3581,19.6569,0.02,1.0,0.332
204716,5,11778.54,79.0578,133.8837,8.5,8.6719,2.6462,0.0434,48.525,0.2592,9.2169,1.1993,1.4207,19.6199,0.008,1.0,0.368
204717,5,11778.87,78.0143,131.9117,8.5,8.6719,2.6685,0.0415,48.0634,0.2679,9.2903,1.2076,1.5052,19.6567,,,0.363
204718,5,11779.2,77.0835,130.2726,8.5,8.7031,2.6918,0.0384,46.909,0.2699,9.4356,1.2072,1.4993,19.6935,,,0.353
204719,5,11779.53,76.2418,128.9151,8.5,8.6719,2.7187,0.0318,44.0588,0.2727,9.7668,1.1785,1.3593,19.7303,,,0.328
204720,5,11779.86,75.5815,128.2871,8.5,8.6719,2.7559,0.0246,40.7737,0.2746,10.2317,1.1852,1.562,19.7309,,,0.299
204721,5,11780.18,75.0674,127.9381,8.5,8.6719,2.8062,0.0212,37.747,0.2809,10.6698,1.1693,1.5974,19.7315,,,0.272
204722,5,11780.51,74.6814,127.8563,8.5,8.6484,2.8653,0.025,33.5827,0.2959,10.9753,1.1672,1.8065,19.7321,,,0.235
204723,5,11780.84,74.653,129.0769,8.5,8.6484,2.9216,0.0354,32.8826,0.3108,11.1536,1.1824,2.1066,19.7309,,,0.229
204724,5,11781.17,74.813,130.4889,8.5,8.6719,2.9605,0.0464,30.3921,0.3304,11.2497,1.0549,1.5249,19.7297,,,0.207
204725,5,11781.5,75.1519,132.0841,8.5,8.6719,2.9746,0.0513,32.8659,0.3471,11.3003,0.8018,0.8965,19.7285,,,0.229
204726,5,11781.82,75.6432,133.3395,8.5,8.6719,2.9716,0.049,34.762,0.3577,11.3233,0.5807,0.4077,19.7458,,,0.246
204727,5,11782.15,76.01,134.3725,8.5,8.6719,2.966,0.0453,35.8402,0.363,11.3417,0.4686,0.2947,19.7632,,,0.255
204728,5,11782.48,76.2312,135.1528,8.5,8.6719,2.9676,0.0476,36.9,0.3668,11.3769,0.3903,0.211,19.7806,,,0.265
204729,5,11782.81,76.1018,135.75,8.5,8.6719,2.9735,0.0565,37.3135,0.3735,11.4362,0.614,0.482,19.7767,,,0.268
204730,5,11783.14,75.8879,136.498,8.5,8.6719,2.9726,0.0658,37.5106,0.3837,11.5031,0.9547,1.3004,19.7729,,,0.27
204731,5,11783.46,75.5866,137.4757,8.5,8.6875,2.9598,0.0677,41.0768,0.3911,11.5611,0.9605,1.4701,19.7691,,,0.302
204732,5,11783.79,75.4242,138.5601,8.5,8.7031,2.9413,0.0608,39.9967,0.3955,11.6166,0.8681,1.1764,19.7624,,,0.292
204733,5,11784.12,75.3642,139.5611,8.5,8.6719,2.929,0.0499,38.2052,0.397,11.7033,0.7441,0.8321,19.7558,,,0.276
204734,5,11784.45,75.4511,140.3954,8.5,8.6484,2.9318,0.0436,36.4844,0.3958,11.82,0.7294,0.8056,19.7491,,,0.261
204735,5,11784.78,75.6889,141.28,8.5,8.6719,2.9456,0.0483,34.9316,0.3959,11.8792,0.7951,0.8154,19.7425,,,0.247
204736,5,11785.11,76.0631,142.0024,8.5,8.6719,2.955,0.06,36.7205,0.3952,11.7868,0.8739,0.8303,19.7358,,,0.263
204737,5,11785.43,76.6673,142.3587,8.5,8.6875,2.9471,0.0701,39.4086,0.3878,11.5156,0.9449,0.9111,19.7292,,,0.287
204738,5,11785.76,77.0728,142.8301,8.5,8.7031,2.9207,0.0742,40.1261,0.376,11.1417,0.9998,0.9722,19.727,,,0.293
204739,5,11786.09,77.4116,143.2993,8.5,8.6719,2.8865,0.0759,40.4174,0.3588,10.7775,1.071,1.1792,19.7247,,,0.29
