,WELLNUM,DEPTH,DTC,DTS,BS,CALI,DEN,DENC,GR,NEU,PEF,RDEP,RMED,ROP,PHIF,SW,VSH
22815,0,11742.6601049869,109.4539,,,10.3492,2.3265,,49.468,0.327171,,1.088,1.1188,,0.142482076115484,1.0,
22816,0,11743.1601049869,95.7229,,,9.9163,2.3586,,43.1796,0.388712,,1.2058,1.223,,0.13711374015748,1.0,
22817,0,11743.6601049869,127.8399,,,9.9048,2.3784,,50.2098,0.455243,,1.4507,1.2804,,0.137177427821524,1.0,
22818,0,11744.1601049869,117.9586,,,9.999,2.4186,,46.6088,0.41501,,1.6827,1.5691,,0.146128427821527,1.0,
22819,0,11744.6601049869,121.1992,,,10.0952,2.3934,,41.6328,0.343465,,1.7337,1.6964,,0.158790392338176,0.9914262,
22820,0,11745.1601049869,123.8529,,,10.2838,2.3077,,46.3669,0.44619,,1.7156,1.6319,,0.163458653194259,0.9735623,
22821,0,11745.6601049869,165.3824,,,10.2414,2.3019,,40.6244,0.612837,,1.739,1.6022,,0.164700916010498,0.9810407,
22822,0,11746.1601049869,176.4306,,,10.838,2.3488,,50.7005,0.640578,,1.5284,1.5031,,0.163652,0.9974168,
22823,0,11746.6601049869,181.8139,,,10.7454,2.343,,43.3873,0.712761,,1.6721,1.5393,,0.163816908136483,1.0,
22824,0,11747.1601049869,117.8509,,,10.96,2.3246,,51.6677,0.604043,,1.5094,1.4694,,0.163672916010498,1.0,
22825,0,11747.6601049869,114.5793,,,11.0476,2.3243,,53.1738,0.589014,,1.272,1.2758,,0.161471244094487,1.0,
22826,0,11748.1601049869,110.1302,,,10.9629,2.3324,,57.4333,0.485717,,1.2008,1.1346,,0.156059816272963,1.0,
22827,0,11748.6601049869,112.0686,,,10.6304,2.3399,,53.3022,0.53275,,1.1201,1.0546,,0.148119839895016,1.0,
22828,0,11749.1601049869,115.207,,,10.5299,2.3542,,56.2963,0.383903,,1.0266,1.0045,,0.143470244094498,1.0,
22829,0,11749.6601049869,143.1579,,,10.6072,2.3874,,57.3879,0.672064,,0.9519,0.964,,0.143822916010501,1.0,
22830,0,11750.1601049869,138.0575,,,10.5088,2.3973,,53.6181,0.519592,,0.9431,0.9687,,0.152072511811026,1.0,
22831,0,11750.6601049869,131.2483,,,10.6013,2.373,,56.7158,0.642861,,0.9645,1.0409,,0.159931183727037,1.0,
22832,0,11751.1601049869,140.5305,,,10.381,2.3333,,51.06,0.517737,,1.0041,1.083,,0.165894503937008,1.0,
22833,0,11751.6601049869,149.2638,,,10.381,2.3087,,54.2692,0.442922,,1.0072,1.1106,,0.161572144356952,1.0,
22834,0,11752.1601049869,140.7721,,,10.381,2.3168,,44.592,0.386343,,1.006,1.1214,,0.151410900262465,1.0,
22835,0,11752.6601049869,101.2809,,,10.5943,2.3331,,51.5138,0.582925,,1.0721,1.1088,,0.14188515223098,1.0,
22836,0,11753.1601049869,106.3081,,,11.127,2.3808,,46.8157,0.799239,,1.0173,1.1164,,0.131806832021006,1.0,
22837,0,11753.6601049869,102.0529,,,11.693,2.4057,,54.437,0.540675,,1.0835,1.1162,,0.129214916010498,1.0,
22838,0,11754.1601049869,100.7144,,,10.6388,2.4039,,52.4085,0.472704,,1.1218,1.0973,,0.128330587926509,1.0,
22839,0,11754.6601049869,102.8733,,,10.4177,2.4023,,62.1872,0.46135,,1.131,1.1542,,0.129338671916011,1.0,
22840,0,11755.1601049869,100.0783,,,10.381,2.3977,,62.7938,0.611542,,1.2341,1.1335,,0.131395992125985,1.0,
22841,0,11755.6601049869,101.6868,,,10.3012,2.3967,,49.0785,0.528851,,1.1421,1.0746,,0.135923771653546,1.0,
22842,0,11756.1601049869,101.0699,,,10.2857,2.4037,,55.539,0.398989,,1.1539,1.4594,,0.144706923884516,1.0,
22843,0,11756.6601049869,93.4139,,,10.3684,2.3844,,50.8753,0.30065,,1.1565,1.0624,,0.15188700787401,1.0,
22844,0,11757.1601049869,94.7468,,,10.2857,2.3459,,51.1162,0.381695,,1.1512,1.0544,,0.157645587926508,1.0,
22845,0,11757.6601049869,103.367,,,10.2857,2.3262,,53.9302,0.556457,,1.0948,1.1061,,0.156183572178476,1.0,
22846,0,11758.1601049869,105.3204,,,10.2298,2.3322,,53.6888,0.421367,,1.1247,1.0322,,0.151185244094487,1.0,
22847,0,11758.6601049869,114.5995,,,10.1973,2.3605,,54.3859,0.530757,,1.1692,1.0261,,0.147255748031495,1.0,
22848,0,11759.1601049869,115.0917,,,10.381,2.3712,,60.8032,0.461895,,0.9956,0.9613,,0.144109,1.0,
22849,0,11759.6601049869,117.0028,,,10.381,2.373,,63.7128,0.412096,,1.0122,0.9958,,0.144438496062992,1.0,
22850,0,11760.1601049869,116.7253,,,10.386,2.373,,64.5916,0.429223,,1.0242,0.9972,,0.146126167979004,1.0,
22851,0,11760.6601049869,116.6419,,,10.8507,2.3651,,65.3622,0.49712,,0.9988,1.0863,,0.149047259842518,1.0,
22852,0,11761.1601049869,113.2446,,,10.0952,2.3654,,60.4897,0.453617,,0.9277,0.9086,,0.153100511811004,1.0,
22853,0,11761.6601049869,112.6905,,,10.0952,2.3638,,57.2797,0.42966,,0.9563,0.8465,,0.159147755905513,1.0,
22854,0,11762.1601049869,112.6549,,,10.0952,2.3485,,57.0352,0.520336,,0.9814,1.2867,,0.163571335958007,1.0,
22855,0,11762.6601049869,107.5656,,,10.0859,2.33,,67.1402,0.505642,,0.9802,1.0436,,0.168590580052494,1.0,
22856,0,11763.1601049869,104.6436,,,9.851,2.3226,,57.1896,0.345714,,0.9753,0.8164,,0.17116225984252,1.0,
22857,0,11763.6601049869,105.9179,,,9.8095,2.3208,,49.3396,0.346386,,1.0637,0.9376,,0.173074587926509,1.0,
22858,0,11764.1601049869,105.5232,,,9.8095,2.3119,,51.2294,0.395657,,1.0345,1.0652,,0.173259412073491,1.0,
22859,0,11764.6601049869,106.9611,,,9.8095,2.3084,,49.0602,0.556443,,0.9642,1.0396,,0.172580503937009,1.0,
22860,0,11765.1601049869,106.4499,,,9.8095,2.3124,,52.9642,0.401666,,1.1114,0.9766,,0.169904984251985,1.0,
22861,0,11765.6601049869,107.2564,,,9.8228,2.3163,,56.1841,0.446596,,1.0618,0.9684,,0.164557244094487,1.0,
22862,0,11766.1601049869,111.9303,,,9.8424,2.3162,,54.0564,0.52441,,0.984,0.9684,,0.159639580052491,1.0,
22863,0,11766.6601049869,110.945,,,9.9048,2.3325,,62.5529,0.539678,,0.9179,0.9399,,0.15357174015748,1.0,
22864,0,11767.1601049869,111.9767,,,9.9048,2.3605,,61.8095,0.47561,,0.864,0.9341,,0.150671244094487,1.0,
22865,0,11767.6601049869,109.8905,,,9.9048,2.3611,,56.7938,0.424804,,0.9354,0.9942,,0.147400419947506,1.0,
22866,0,11768.1601049869,112.8828,,,9.9729,2.3532,,55.6625,0.376758,,0.9105,1.0225,,0.143016992125982,1.0,
22867,0,11768.6601049869,112.9297,,,10.0952,2.3599,,56.2282,0.465846,,0.9699,1.0235,,0.136105656167982,1.0,
22868,0,11769.1601049869,112.9025,,,10.0242,2.3804,,58.8792,0.362843,,0.9827,1.2765,,0.131497572178493,1.0,
22869,0,11769.6601049869,111.5692,,,10.0,2.3985,,56.6295,0.443981,,0.8568,0.8658,,0.127652,1.0,
22870,0,11770.1601049869,111.6279,,,10.0,2.4091,,56.7286,0.380154,,0.8934,0.7409,,0.130286687664044,1.0,
22871,0,11770.6601049869,108.1339,,,10.0,2.4105,,50.8331,0.480417,,0.8548,0.7885,,0.14213818372704,1.0,
22872,0,11771.1601049869,112.1041,,,9.9232,2.4023,,57.5321,0.404438,,0.8838,0.881,,0.15954093963255,1.0,
22873,0,11771.6601049869,110.0126,,,9.9048,2.3747,,54.0031,0.346474,,0.9208,0.9161,,0.176186023622055,1.0,
22874,0,11772.1601049869,106.5688,,,9.9844,2.3334,,48.1923,0.353959,,1.0185,0.9128,,0.195602687664045,0.9940441,
22875,0,11772.6601049869,104.7388,,,10.0618,2.2794,,45.1045,0.350059,,0.9886,1.0039,,0.203172335958001,0.9635963,
22876,0,11773.1601049869,102.3221,,,9.8349,2.2373,,41.0268,0.34268,,1.1017,1.3074,,0.206873916010503,0.9248394,
22877,0,11773.6601049869,103.3648,,,9.8095,2.2341,,42.7862,0.298743,,1.1633,1.2287,,0.203848984251967,0.9242409,
22878,0,11774.1601049869,103.545,,,9.7241,2.2456,,43.0902,0.272845,,1.1746,1.2233,,0.198995007874015,0.9247383,
22879,0,11774.6601049869,99.8674,,,9.7535,2.259,,36.8849,0.225849,,1.2134,1.1839,,0.197102236220472,0.9088932,
22880,0,11775.1601049869,101.7044,,,9.7212,2.2693,,39.9846,0.282871,,1.2463,1.3169,,0.195724503937008,0.883726,
22881,0,11775.6601049869,102.1324,,,9.619,2.2818,,40.7068,0.370514,,1.3405,1.1988,,0.190578564304458,0.8967968,
22882,0,11776.1601049869,105.4784,,,9.4367,2.2625,,46.3524,0.360311,,1.5658,1.2787,,0.176363068241465,0.9581249,
22883,0,11776.6601049869,104.4469,,,9.4736,2.2494,,44.6119,0.330303,,1.5479,1.3201,,0.153543364829422,1.0,
22884,0,11777.1601049869,105.0373,,,9.5238,2.2991,,45.6082,0.30391,,1.4549,1.4562,,0.120035640420003,1.0,
22885,0,11777.6601049869,101.8946,,,9.5238,2.3927,,40.3055,0.185461,,1.3284,1.5262,,0.096828632545923,1.0,
22886,0,11778.1601049869,102.3523,,,9.7177,2.4587,,41.0778,0.102444,,1.4109,1.4533,,0.0749444881889742,1.0,
22887,0,11778.6601049869,97.8983,,,9.9048,2.5076,,33.5625,0.172555,,1.5491,1.6531,,0.0703794960629924,1.0,
22888,0,11779.1601049869,98.7378,,,9.7097,2.5442,,34.979,0.110599,,1.7266,1.7015,,0.0730550157480334,1.0,
22889,0,11779.6601049869,101.3365,,,9.619,2.53,,39.3637,0.123665,,1.7766,1.6996,,0.0836727716535494,1.0,
22890,0,11780.1601049869,96.3492,,,9.7218,2.502,,30.9487,0.303164,,1.7458,1.6312,,0.10142493963255,1.0,
22891,0,11780.6601049869,103.2402,,,9.8661,2.4734,,42.5759,0.35448,,1.6927,1.5942,,0.11872869553804,1.0,
22892,0,11781.1601049869,107.5527,,,9.9048,2.4495,,49.8525,0.333249,,1.552,1.5807,,0.142054624338587,1.0,
22893,0,11781.6601049869,114.0347,,,9.9048,2.3888,,60.7897,0.433491,,1.5139,1.508,,0.153354278645835,1.0,
22894,0,11782.1601049869,111.3062,,,9.9048,2.3285,,56.1859,0.386991,,1.5127,1.6527,,0.152748160104985,1.0,
22895,0,11782.6601049869,112.4753,,,9.9048,2.3284,,58.1584,0.459505,,1.4934,1.5346,,0.148099244094487,1.0,
22896,0,11783.1601049869,112.7031,,,9.9048,2.3613,,58.5428,0.416735,,1.4521,1.3187,,0.144828419947506,1.0,
22897,0,11783.6601049869,112.5991,,,9.9048,2.373,,58.3673,0.488805,,1.3005,1.3278,,0.143574083989502,1.0,
22898,0,11784.1601049869,114.0024,,,9.7905,2.3734,,60.7351,0.435336,,1.2022,1.2087,,0.147422916010501,1.0,
22899,0,11784.6601049869,115.474,,,9.7143,2.3759,,63.2182,0.548409,,1.238,1.0439,,0.155672511811019,1.0,
22900,0,11785.1601049869,113.2548,,,9.7143,2.3734,,59.4737,0.347208,,1.2182,1.1744,,0.16534293175849,1.0,
22901,0,11785.6601049869,113.1597,,,9.7852,2.3517,,59.3132,0.348099,,1.1908,1.1774,,0.177128519685041,1.0,
22902,0,11786.1601049869,113.1634,,,9.6438,2.3133,,59.3195,0.500553,,1.2933,1.1764,,0.181941664041996,1.0,
22903,0,11786.6601049869,112.3961,,,9.4929,2.282,,58.0248,0.445835,,1.2772,1.2922,,0.185068175853019,1.0,
22904,0,11787.1601049869,108.0815,,,9.4009,2.2816,,50.7447,0.574287,,1.225,1.4252,,0.188237419947509,0.9921548,
22905,0,11787.6601049869,107.986,,,9.3333,2.3014,,50.5835,0.401246,,1.1639,1.311,,0.195128839895015,0.9675588,
22906,0,11788.1601049869,108.3559,,,9.3981,2.3027,,51.2077,0.565943,,1.1977,1.2883,,0.19944825984252,0.949227,
22907,0,11788.6601049869,116.1513,,,9.3333,2.2613,,64.361,0.35451,,1.2008,1.2389,,0.199878656167982,0.9550979,
22908,0,11789.1601049869,114.2118,,,9.4001,2.2234,,61.0885,0.410204,,1.1823,1.0727,,0.193294236220504,0.9824615,
22909,0,11789.6601049869,113.7518,,,9.5238,2.2454,,60.3123,0.351957,,1.2252,0.943,,0.183770748031495,1.0,
22910,0,11790.1601049869,115.6501,,,9.4648,2.3056,,63.5154,0.506889,,1.0836,1.1402,,0.177989312335955,1.0,
22911,0,11790.6601049869,116.3423,,,9.5238,2.3166,,64.6833,0.508774,,1.0952,1.1575,,0.170255076115484,1.0,
22912,0,11791.1601049869,116.4501,,,9.7534,2.295,,64.8651,0.506261,,1.0264,1.1658,,0.158299060367447,1.0,
22913,0,11791.6601049869,120.6965,,,9.8095,2.2975,,72.0302,0.52845,,0.9661,1.0268,,0.13531996850393,1.0,
22914,0,11792.1601049869,117.1839,,,9.958,2.3515,,66.1033,0.567332,,0.9624,1.1195,,0.117960664041993,1.0,
22915,0,11792.6601049869,111.1309,,,9.9048,2.4137,,55.8901,0.433362,,0.9658,1.0781,,0.113435824146982,1.0,
22916,0,11793.1601049869,110.0813,,,9.9048,2.4464,,54.1189,0.449344,,1.021,1.0316,,0.113560259842513,1.0,
22917,0,11793.6601049869,107.256,,,9.9987,2.4481,,49.3519,0.332667,,1.0899,1.0673,,0.117119427821524,1.0,
22918,0,11794.1601049869,106.946,,,9.8095,2.4276,,48.8288,0.315748,,1.0248,0.9753,,0.121623992125985,1.0,
22919,0,11794.6601049869,113.5324,,,10.0065,2.414,,59.9421,0.524875,,1.0652,1.1318,,0.125493099737535,1.0,
22920,0,11795.1601049869,109.5105,,,10.1783,2.409,,53.1558,0.358961,,1.163,0.98,,0.132877923884516,1.0,
22921,0,11795.6601049869,106.0947,,,10.2354,2.4152,,47.3923,0.448261,,1.0841,1.1947,,0.142034343832025,1.0,
22922,0,11796.1601049869,108.9639,,,10.5002,2.4051,,52.2336,0.47782,,1.0701,1.1252,,0.153470839895015,1.0,
22923,0,11796.6601049869,111.9846,,,10.1026,2.3656,,57.3306,0.496398,,0.9314,1.1165,,0.157625671916009,1.0,
22924,0,11797.1601049869,111.0409,,,10.2469,2.3276,,55.7381,0.537748,,0.9699,1.0473,,0.158694503937011,1.0,
22925,0,11797.6601049869,114.4512,,,10.2857,2.3263,,61.4924,0.680467,,0.9702,1.0037,,0.158159908136483,1.0,
22926,0,11798.1601049869,115.971,,,10.345,2.3459,,64.0568,0.676842,,0.9714,0.9566,,0.159168671916011,1.0,
22927,0,11798.6601049869,113.925,,,10.2857,2.3594,,60.6046,0.501102,,0.9662,0.9373,,0.162213839895015,1.0,
22928,0,11799.1601049869,115.2568,,,10.2857,2.3451,,62.8517,0.532077,,0.9079,0.8812,,0.16653325984252,1.0,
22929,0,11799.6601049869,116.4854,,,10.3338,2.3209,,64.9248,0.616957,,0.7867,0.8968,,0.170916007874018,1.0,
22930,0,11800.1601049869,111.6748,,,10.5064,2.3235,,56.8078,0.6436689,,0.7908,0.9276,,0.178980099737535,1.0,
22931,0,11800.6601049869,110.6069,,,10.7226,2.3169,,55.0058,0.863043,,0.8027,0.9473,,0.192293931758514,1.0,
22932,0,11801.1601049869,110.8454,,,11.0615,2.2933,,55.4083,0.682457,,0.831,0.9494,,0.213542939632512,0.9936919,
22933,0,11801.6601049869,111.6058,,,11.1211,2.2528,,56.6913,0.717973,,0.8392,0.9659,,0.225741267716539,0.9489194,
22934,0,11802.1601049869,114.5163,,,10.6226,2.1595,,61.6023,0.747273,,0.8887,1.0395,,0.228801152230967,0.8817877,
22935,0,11802.6601049869,112.2595,,,10.9558,2.1434,,57.7944,0.779278,,0.993,1.0452,,0.216911404199472,0.8855352,
22936,0,11803.1601049869,108.1154,,,12.2701,2.2297,,50.8019,0.450087,,1.158,1.0738,,0.207674320209971,0.9010835,
22937,0,11803.6601049869,104.6929,,,14.1079,2.2875,,45.0271,0.571606,,1.2338,1.1086,,0.199693832020996,0.9132926,
22938,0,11804.1601049869,104.1364,,,11.9899,2.2634,,44.0881,0.512821,,1.2724,1.174,,0.194961312335955,0.9193386,
22939,0,11804.6601049869,105.7029,,,10.91,2.2351,,46.7312,0.314431,,1.2954,1.2359,,0.187556251968508,0.9315425,
22940,0,11805.1601049869,104.4679,,,13.2565,2.278,,44.6475,0.28492,,1.3311,1.399,,0.180581228346483,0.9470328,
22941,0,11805.6601049869,108.7733,,,13.9048,2.3111,,51.9121,0.361724,,1.4396,1.4637,,0.173115419947506,0.9643932,
22942,0,11806.1601049869,106.8193,,,13.9048,2.3196,,48.615,0.448538,,1.5522,1.6343,,0.169555572178476,0.9783827,
22943,0,11806.6601049869,106.5275,,,13.9048,2.3153,,48.1226,0.604037,,1.5969,1.5896,,0.164721832020996,1.0,
22944,0,11807.1601049869,104.5521,,,13.9048,2.3174,,44.7895,0.94557,,1.5592,1.5074,,0.161141748031495,1.0,
22945,0,11807.6601049869,104.6207,,,13.9048,2.3379,,44.9054,0.536827,,1.5391,1.5023,,0.157830412073491,1.0,
22946,0,11808.1601049869,104.3933,,,14.4335,2.3615,,44.5216,0.476655,,1.4659,1.512,,0.158469167979004,1.0,
22947,0,11808.6601049869,101.961,,,15.2879,2.3503,,40.4174,0.824792,,1.359,1.4978,,0.161390259842518,1.0,
22948,0,11809.1601049869,102.8885,,,16.0783,2.3269,,41.9825,0.684673,,1.2873,1.4525,,0.16445534383201,1.0,
22949,0,11809.6601049869,103.5215,,,16.7451,2.3269,,43.0506,0.9566,,1.2282,1.4262,,0.167746404199476,1.0,
22950,0,11810.1601049869,102.9594,,,17.517,2.343,,42.1021,0.811641,,1.1596,1.3525,,0.168960587926509,1.0,
22951,0,11810.6601049869,108.0034,,,19.0009,2.3186,,50.6129,0.61451,,1.0852,1.3024,,0.16848674015748,1.0,
22952,0,11811.1601049869,104.5436,,,20.1935,2.2911,,44.7752,0.568059,,0.9581,1.2375,,0.165750511811023,1.0,
22953,0,11811.6601049869,105.7128,,,20.3304,2.3245,,46.7481,0.709884,,0.9509,1.1206,,0.164146083989502,1.0,
22954,0,11812.1601049869,108.3174,,,20.2857,2.3698,,51.1428,0.588043,,0.9477,1.0926,,0.167500832021,1.0,
22955,0,11812.6601049869,110.5222,,,17.6128,2.3365,,54.8629,0.609544,,0.943,1.0645,,0.172725175853018,1.0,
22956,0,11813.1601049869,118.0713,,,10.8347,2.2785,,67.6007,0.446423,,0.9673,1.0739,,0.173094824146984,1.0,
22957,0,11813.6601049869,114.6391,,,11.4326,2.2993,,61.8095,0.457537,,0.966,1.0596,,0.176348351706041,1.0,
22958,0,11814.1601049869,109.5922,,,11.2381,2.3291,,53.2938,0.276436,,0.9972,1.1804,,0.190338191601055,0.9852703,
